16641	12	[1.4487387139999999, 1.4245005229999999, 1.431445601, 1.4218980809999997, 1.4521821080000001, 1.4187460399999998, 1.4431281659999997, 1.4311893219999998, 1.4830216539999999, 1.4199109509999999, 1.538456212, 1.4335162219999997, 1.52281315, 1.4244906260000003, 1.4141912, 1.45107353, 1.4280710509999999, 1.4362832710000002, 1.421687618, 1.4430270539999999, 1.4610312800000003, 1.446066686, 1.435380788, 1.402040488, 1.4240736469999997, 1.5282286210000002, 1.448785028, 1.4793630959999997, 1.405552052, 1.436510523, 1.4365041299999999, 1.4472057749999998, 1.451744846, 1.4153057109999998, 1.4177222929999997, 1.421397534, 1.4302023419999998, 1.4591801709999999, 1.4698133370000002, 1.442428473, ]
2049	13	[1.1629985559999998, 1.143132257, 1.129142887, 1.2484984730000002, 1.140888229, 1.1584040770000001, 1.1682266490000002, 1.1483893920000001, 1.137787482, 1.126546, 1.1793688329999998, 1.147669161, 1.2390096019999999, 1.132951413, 1.146349878, 1.1529161, 1.162243545, 1.1370127, 1.1322638550000002, 1.143441475, 1.114311102, 1.155604618, 1.117797862, 1.1098294170000003, 1.1168184760000002, 1.1577191519999999, 1.1434751109999999, 1.1522980840000003, 1.161582215, 1.1174550669999999, 1.130544287, 1.136249098, 1.1450080700000003, 1.1445878170000001, 1.1655604520000002, 1.128633718, 1.2392696669999999, 1.1572213580000001, 1.146058004, 1.1478230110000003, ]
28102	6	[0.886722984, 0.8804924089999999, 0.8810778170000001, 0.8794000310000001, 0.872276256, 0.8869371689999999, 0.8979099059999999, 0.8885067290000002, 0.8856943749999999, 0.8837008060000001, 0.896617683, 0.872784616, 0.884709475, 0.8789713410000001, 0.899791579, 0.9048428620000001, 0.884808101, 0.8764446800000001, 0.880592201, 0.878395616, 0.906249011, 0.8766930389999998, 0.891505401, 0.889866579, 0.8993115129999999, 0.874092415, 0.8880268640000001, 0.902782288, 0.8931412299999999, 0.886305776, 0.8719217300000001, 0.884342846, 0.879179209, 0.889135374, 0.8810192680000001, 0.883048906, 0.8893640829999999, 0.888686115, 0.8904957619999999, 0.8993777399999999, ]
8406	9	[1.166661854, 1.1719891540000003, 1.170143581, 1.1844475, 1.157403035, 1.151819927, 1.1891431690000003, 1.133877972, 1.173686428, 1.172195857, 1.180558266, 1.184214172, 1.146186666, 1.1550131919999997, 1.1824396179999999, 1.179043883, 1.151515383, 1.164681513, 1.1702955570000002, 1.1788413370000002, 1.150234449, 1.177270252, 1.1398179769999999, 1.176987416, 1.177544689, 1.1559779209999999, 1.144865195, 1.141418268, 1.1712727440000001, 1.150748438, 1.167146384, 1.1672222799999998, 1.17568243, 1.178595055, 1.171664973, 1.1649327130000002, 1.159956164, 1.1492893190000002, 1.1648505670000002, 1.164005505, ]
23006	5	[0.882761648, 0.891204799, 0.8929272859999999, 0.88625372, 0.8972868770000001, 0.886414873, 0.8997620279999999, 0.8944793870000001, 0.8858664220000001, 0.8834115970000002, 0.906795628, 0.8917951709999999, 0.8811254369999999, 0.916259608, 0.8883752220000001, 0.8979072659999999, 0.893868565, 0.894221682, 0.8810180289999999, 0.8863323869999999, 0.889755568, 0.8837027139999999, 0.900507791, 0.8953046819999999, 0.8872489539999998, 0.900240127, 0.896047374, 0.8873260310000001, 0.901241516, 0.898011703, 0.8837294670000001, 0.8874661189999999, 0.8835140180000001, 0.886020429, 0.881006485, 0.8853348839999999, 0.8858838989999999, 0.894456493, 0.882388828, 0.903331277, ]
16731	8	[1.1975448160000002, 1.2251922430000002, 1.188791902, 1.18017711, 1.2089471569999999, 1.197903944, 1.189736527, 1.201086703, 1.219026549, 1.250092047, 1.1854337689999999, 1.205924922, 1.262594128, 1.20226378, 1.22179531, 1.219669472, 1.23947441, 1.195058047, 1.2236020670000003, 1.2085848160000001, 1.200771942, 1.2241647549999999, 1.1956174499999999, 1.2572982069999998, 1.2196473499999998, 1.2176578669999998, 1.215637698, 1.207527896, 1.244875769, 1.2394433249999999, 1.2076062150000002, 1.239742659, 1.2910313260000001, 1.224474275, 1.225086123, 1.2430476929999998, 1.1928695660000002, 1.2064490760000002, 1.2322297370000002, 1.2259100379999999, ]
19758	7	[1.109322559, 1.0540933970000002, 1.038981071, 1.0382716589999998, 1.035033511, 1.0391026879999998, 1.0443523829999999, 1.0415893139999999, 1.1007515149999998, 1.0251263640000001, 1.05276015, 1.042012648, 1.0230051450000002, 1.0449834489999998, 1.0274697910000001, 1.062722678, 1.0605072039999999, 1.0616267549999998, 1.067464208, 1.0512895799999997, 1.0433119730000002, 1.057723149, 1.029464742, 1.04936054, 1.0327955960000001, 1.050613615, 1.0307814789999998, 1.05518395, 1.0223808289999998, 1.043412626, 1.0601410640000002, 1.0116642480000002, 1.051068846, 1.038290411, 1.042837784, 1.0486351520000001, 1.0297904500000001, 1.0389437740000003, 1.0574419769999999, 1.0302088010000001, ]
9222	11	[1.057486253, 1.0855557820000001, 1.061161474, 1.063465071, 1.0723698700000002, 1.0842472720000003, 1.0704188700000001, 1.072576771, 1.0705863669999998, 1.0865437670000002, 1.069411089, 1.1482807080000001, 1.1356030329999998, 1.069609318, 1.107758195, 1.078680854, 1.096228454, 1.069893019, 1.0687983289999998, 1.079229993, 1.084934209, 1.114074781, 1.0627141519999999, 1.085789661, 1.069590148, 1.0602114020000002, 1.104400291, 1.073800984, 1.077966307, 1.064093476, 1.0792138379999998, 1.059818569, 1.071376849, 1.0972025630000002, 1.098997628, 1.096974227, 1.1463587020000001, 1.0609629710000001, 1.0824337030000002, 1.076753873, ]
17747	8	[0.9165470539999999, 0.9235149320000001, 0.9586747400000001, 0.926160719, 0.9354958850000001, 0.9234006960000001, 0.934396776, 0.9297465159999999, 0.9227438029999999, 0.9134847309999998, 0.9460177610000001, 0.9293384010000001, 0.925034634, 0.9522608630000001, 0.9167309100000001, 0.9237170849999999, 0.9064997130000001, 0.9288501550000001, 0.9258534960000001, 0.930459864, 0.92563756, 0.9150119120000001, 0.922486077, 0.933577584, 0.9322988460000001, 0.9399514279999999, 0.9356662110000001, 0.927793263, 0.9276582180000001, 0.92957736, 0.9276454249999999, 0.9227142909999999, 0.916723404, 0.926650283, 0.9367108879999998, 0.9742033780000001, 0.937998789, 0.9221319719999999, 0.9234875150000001, 0.927488977, ]
16624	10	[1.20049883, 1.188815204, 1.16007095, 1.1760544, 1.177433739, 1.2008008230000002, 1.193487683, 1.183290523, 1.168125619, 1.1821580090000001, 1.1943185559999998, 1.185989451, 1.1583725560000002, 1.211404924, 1.1717668520000002, 1.188884674, 1.1491748689999999, 1.1758607679999997, 1.1816733959999999, 1.1879760360000002, 1.18617296, 1.188141414, 1.1901167689999999, 1.196263499, 1.165828614, 1.1646903450000001, 1.2427918370000002, 1.188995791, 1.20425158, 1.1699374869999999, 1.1749180940000001, 1.1777274380000002, 1.145414416, 1.172853993, 1.17840415, 1.186573817, 1.1675860269999998, 1.172448429, 1.209476569, 1.200542126, ]
