20938	8	[1.175804603, 1.1919997740000001, 1.189896214, 1.1792406990000002, 1.147670201, 1.174896634, 1.1492799120000001, 1.180264417, 1.1936342899999999, 1.1713783899999999, 1.183614003, 1.21187638, 1.185462153, 1.155574744, 1.180390826, 1.174379761, 1.2003578410000002, 1.179965813, 1.1813389650000001, 1.1778717840000001, 1.1664578730000001, 1.175796754, 1.169796866, 1.1901977000000001, 1.1571652, 1.1473656570000001, 1.178169144, 1.1847896420000001, 1.1708482489999998, 1.183321775, 1.187319618, 1.209860521, 1.207548111, 1.175125, 1.235766544, 1.237740884, 1.177969883, 1.152311407, 1.167872161, 1.150788736, ]
12404	9	[1.216014134, 1.1750330360000003, 1.2173794300000003, 1.230238231, 1.2296512650000002, 1.2284597380000002, 1.2141502109999998, 1.199205749, 1.204991835, 1.2606870780000001, 1.202329227, 1.207939524, 1.23497807, 1.234712262, 1.2085684840000002, 1.216838004, 1.20649113, 1.2461469, 1.233954418, 1.2569019460000002, 1.1871554, 1.2059062369999998, 1.2168417610000002, 1.193869783, 1.20906102, 1.265344846, 1.2679308950000001, 1.197355035, 1.2226513950000002, 1.2006057430000001, 1.216088665, 1.2033573359999998, 1.215034126, 1.2285672349999999, 1.228759331, 1.203183277, 1.2228364690000002, 1.209834259, 1.2261523639999998, 1.280235737, ]
4310	9	[1.212116735, 1.211970371, 1.1972331510000003, 1.27434351, 1.202969154, 1.204387664, 1.2020181060000001, 1.2148878900000002, 1.2097754859999998, 1.2140632100000002, 1.2562009449999998, 1.1951986099999998, 1.2199286430000003, 1.222611321, 1.229314394, 1.221428274, 1.2171254550000001, 1.2489889440000002, 1.177376508, 1.247168796, 1.228197067, 1.2050321249999998, 1.2199980299999997, 1.199571343, 1.2181270829999997, 1.200912566, 1.238735929, 1.197499073, 1.210290861, 1.205886648, 1.214267944, 1.221560819, 1.199485168, 1.25282099, 1.2040134079999998, 1.211690696, 1.194150225, 1.222307115, 1.2334879939999999, 1.2222680389999998, ]
11462	8	[0.882250167, 0.8863970600000001, 0.8762935879999999, 0.8755645100000001, 0.8782176960000001, 0.8907862639999999, 0.8919323949999999, 0.8792066530000001, 0.8884209490000001, 0.8799443800000001, 0.8732117690000001, 0.888059197, 0.866008291, 0.8815978090000001, 0.8946312060000001, 0.8907597500000001, 0.8819944439999999, 0.888498642, 0.8748820159999999, 0.872851189, 0.885177732, 0.887781055, 0.875736021, 0.8880281989999999, 0.8902304709999999, 0.9022617079999999, 0.8735035539999999, 0.8899649220000001, 0.8785939580000001, 0.8958417389999999, 0.8788709709999999, 0.875666958, 0.887066558, 0.8727732229999999, 0.87437429, 0.871491418, 0.8804042160000001, 0.8766482310000001, 0.8824524060000001, 0.8756518280000001, ]
17685	9	[1.113377706, 1.0992083099999999, 1.069542454, 1.088953203, 1.100713235, 1.093313169, 1.081367332, 1.081824915, 1.0967086250000002, 1.091612988, 1.090885041, 1.182835009, 1.0739922929999999, 1.107911696, 1.085852677, 1.0899494459999999, 1.1332497149999998, 1.093969872, 1.082662416, 1.12836347, 1.093179106, 1.1033139809999999, 1.105603741, 1.10933168, 1.101285882, 1.112180253, 1.1142301150000002, 1.1228968339999998, 1.1099576089999998, 1.091141023, 1.084504377, 1.066475069, 1.077466451, 1.08918961, 1.0975601, 1.0844570450000002, 1.109989524, 1.096770305, 1.10028507, 1.098130729, ]
24026	5	[0.876079988, 0.8759455890000001, 0.881236282, 0.868837541, 0.8742960940000001, 0.8911679429999999, 0.8939547260000001, 0.8729567850000001, 0.87770574, 0.8916170280000001, 0.879479375, 0.8973314549999999, 0.8779345859999999, 0.8706426199999999, 0.8867488259999999, 0.895675926, 0.8764870629999999, 0.892123628, 0.8818636599999999, 0.8849959919999999, 0.895247735, 0.8803071229999999, 0.8717980280000001, 0.872039483, 0.8726430310000001, 0.885244636, 0.8763515669999998, 0.886542401, 0.885048352, 0.8813353180000001, 0.8856805879999999, 0.8743775, 0.891257948, 0.879231541, 0.891971264, 0.872408299, 0.8759475389999999, 0.8818219, 0.8910640879999999, 0.9118383210000001, ]
23884	7	[0.9250407709999998, 0.9095578729999999, 0.928582744, 0.9095208350000001, 0.9205874690000001, 0.9258620290000001, 0.9199803909999998, 0.9087871559999999, 0.9180366149999998, 0.9162763900000002, 0.9262107620000001, 0.927443579, 0.908862507, 0.9133566089999999, 0.912998238, 0.906686807, 0.916382008, 0.9267053679999999, 0.9378007839999999, 0.9182774350000001, 0.9157249310000001, 0.925890211, 0.9339344940000001, 0.926863626, 0.9056764809999999, 0.90754783, 0.8995261900000001, 0.9157048760000001, 0.9141111449999999, 0.9131818880000001, 0.928966062, 0.9187953499999999, 0.937477807, 0.9288794419999999, 0.9113311399999999, 0.933675604, 0.9261788080000001, 0.9032753230000001, 0.925167797, 0.9232355279999999, ]
8410	9	[1.1414773610000002, 1.1444420540000002, 1.1385326519999999, 1.1794592809999997, 1.185928821, 1.144962657, 1.160940395, 1.199960114, 1.144958374, 1.183174696, 1.164749654, 1.1949559790000002, 1.160545133, 1.1367179149999997, 1.176280985, 1.14168255, 1.1584333890000003, 1.1686091950000002, 1.124917391, 1.141999816, 1.182251188, 1.1522020460000002, 1.160670229, 1.1586442730000002, 1.1725970879999998, 1.163376144, 1.1830737459999998, 1.158540166, 1.162103488, 1.1554087650000002, 1.174043107, 1.1943364429999999, 1.1667617149999998, 1.157269149, 1.163254666, 1.195076068, 1.167427296, 1.1392892849999998, 1.138825909, 1.1469564829999999, ]
13546	7	[0.885965429, 0.8838814030000001, 0.88915064, 0.904629373, 0.9030005379999999, 0.880551504, 0.886553287, 0.895590982, 0.890510765, 0.9106489810000001, 0.8869742669999999, 0.908344971, 0.8901653849999999, 0.881357693, 0.9204001230000002, 0.903323991, 0.901339609, 0.888867366, 0.9033100039999999, 0.898548151, 0.895198164, 0.9246856900000001, 0.8979784830000002, 0.8940968730000001, 0.8880032250000001, 0.8836375229999999, 0.8929642459999999, 0.9003065450000001, 0.890776033, 0.889565708, 0.9188129389999999, 0.9293137760000001, 0.8843537979999999, 0.9013281809999999, 0.886482056, 0.8992345010000001, 0.900156035, 0.884250605, 0.923019731, 0.8886812789999999, ]
20880	10	[1.364462461, 1.348488911, 1.307086211, 1.3489080130000002, 1.3413396, 1.334231583, 1.332716686, 1.3278731289999999, 1.387321917, 1.3334643320000001, 1.3636768, 1.3499264679999998, 1.3211813279999998, 1.3306123639999998, 1.3094646220000001, 1.370527358, 1.332864633, 1.334480168, 1.314266114, 1.33184098, 1.332998568, 1.3887587289999999, 1.346523657, 1.337800833, 1.323685637, 1.3245748379999998, 1.3330310829999998, 1.3889854759999998, 1.311918919, 1.3029047950000001, 1.301022338, 1.3412876759999999, 1.326068127, 1.3334570449999998, 1.323983735, 1.3253801939999998, 1.3344433920000003, 1.355246756, 1.325248676, 1.3369398499999998, ]
