245-0-25	7	[3.5146866260000005, 3.448846794, 3.471069915, 3.438931331, 3.4405146880000004, 3.455139096, 3.4085165319999997, 3.482477227, 3.45372446, 3.440964427, 3.43172135, 3.442827034, 3.456546169, 3.472117774, 3.4289233319999997, 3.4256141930000004, 3.429435788, 3.456482457, 3.460488456, 3.477154031, 3.390138984, 3.461356985, 3.419018564, 3.4782988209999997, 3.4015493980000002, 3.398734244, 3.56772553, 3.4832676620000003, 3.435021408, 3.383799758, 3.485934697, 3.5486654430000004, 3.421974133, 3.446891417, 3.446106852, 3.431551951, 3.400210096, 3.416897376, 3.476817005, 3.457228518, ]
246-0-23	6	[3.409769623, 3.376938487, 3.395593997, 3.3944192010000003, 3.4379504069999998, 3.362389847, 3.391358907, 3.403290247, 3.394575059, 3.420138559, 3.408516455, 3.392638552, 3.38143935, 3.3617442520000003, 3.411832564, 3.419281454, 3.388549471, 3.40906545, 3.372344019, 3.493569366, 3.381391841, 3.4947134230000003, 3.400061671, 3.413086824, 3.385328355, 3.3838492540000003, 3.3340176710000002, 3.409077505, 3.4462014709999997, 3.43766442, 3.361062901, 3.4488911609999997, 3.392257476, 3.4335447919999997, 3.367194356, 3.401271014, 3.371016081, 3.378367815, 3.455490651, 3.417386303, ]
225-2-21	8	[3.466400076, 3.5010438300000004, 3.5783658750000003, 3.4595289250000003, 3.474183163, 3.4265176100000003, 3.4896275250000004, 3.473338926, 3.4003500200000003, 3.471134397, 3.4245098780000003, 3.5364247270000004, 3.480901876, 3.4508704629999998, 3.506250143, 3.495387192, 3.476944847, 3.471215996, 3.452036435, 3.4582002569999997, 3.501960475, 3.484520738, 3.428316873, 3.4438152110000004, 3.482331109, 3.478428395, 3.5346003679999995, 3.501898569, 3.462088891, 3.4764252410000003, 3.4962145620000005, 3.447125599, 3.4594316330000003, 3.5224639610000006, 3.413215252, 3.5043232150000003, 3.455989964, 3.511417969, 3.408767639, 3.4922654189999998, ]
248-6-8	8	[3.439562247, 3.506533215, 3.469469229, 3.484074752, 3.4986199, 3.4335273600000003, 3.50261344, 3.4508640450000003, 3.392006413, 3.494345479, 3.491204606, 3.528098194, 3.490433164, 3.463798428, 3.491666657, 3.5655819190000004, 3.4572459500000003, 3.4822357060000004, 3.503855178, 3.4666484420000003, 3.448355039, 3.444169897, 3.504878896, 3.48904207, 3.4483607039999997, 3.49434078, 3.453134662, 3.463164553, 3.492376887, 3.463279937, 3.385987772, 3.415973857, 3.481002369, 3.4565010490000003, 3.4964347929999997, 3.528985833, 3.484071916, 3.49869165, 3.472361851, 3.503744011, ]
241-7-7	5	[3.4455370390000004, 3.400978812, 3.365106592, 3.358978718, 3.371695413, 3.407481137, 3.4449930510000004, 3.435968437, 3.496138654, 3.442473861, 3.3978950950000004, 3.4192364000000004, 3.380117011, 3.420255525, 3.406505757, 3.443326674, 3.393168041, 3.3964737830000002, 3.411694572, 3.370375039, 3.3478228359999997, 3.387573438, 3.372054093, 3.38841763, 3.434039427, 3.408228271, 3.42597191, 3.5189115959999997, 3.406090537, 3.3395047819999997, 3.4014169350000003, 3.3144936890000003, 3.402171226, 3.359324448, 3.419871627, 3.3863221880000003, 3.3723972840000003, 3.343244444, 3.3914394370000003, 3.323102219, ]
244-2-30	6	[3.2757905139999997, 3.285016205, 3.293231512, 3.2816301489999997, 3.258175917, 3.285928256, 3.32301848, 3.3338305790000002, 3.3233078140000005, 3.316326892, 3.292605658, 3.292875381, 3.315416994, 3.387721868, 3.382903667, 3.330452131, 3.245666793, 3.341904021, 3.289942125, 3.3418779740000004, 3.3078517709999997, 3.293882412, 3.311927301, 3.2731510349999997, 3.3292651870000003, 3.347648694, 3.3500153260000003, 3.3365908010000003, 3.307075104, 3.306123961, 3.343937093, 3.3261631869999997, 3.3674862329999997, 3.287924379, 3.2930647310000003, 3.310729303, 3.301179286, 3.3598370120000003, 3.308675837, 3.33126887, ]
254-0-28	6	[3.3548816969999997, 3.396732757, 3.357014456, 3.341847066, 3.401496977, 3.4220528040000002, 3.441049036, 3.3850261280000002, 3.3974195249999997, 3.4006475050000002, 3.383020289, 3.432907918, 3.360120259, 3.4802547680000004, 3.415677458, 3.38451039, 3.372942395, 3.3622076670000003, 3.335033399, 3.3858987910000002, 3.375064326, 3.408633116, 3.431974639, 3.3848466630000003, 3.428708716, 3.347323649, 3.354551867, 3.365985408, 3.3495654150000003, 3.368280597, 3.4074338230000003, 3.4042673179999996, 3.38037544, 3.411098884, 3.3679574629999998, 3.3652437600000003, 3.366292738, 3.392906873, 3.400813163, 3.377506864, ]
239-1-4	7	[3.5125804769999998, 3.606065688, 3.5986881229999996, 3.470897033, 3.465301387, 3.543309958, 3.435371006, 3.454358107, 3.506131491, 3.513095609, 3.478704177, 3.4886436, 3.498742466, 3.566042258, 3.508797068, 3.4319418290000003, 3.485285338, 3.475233504, 3.4988128410000003, 3.4792438920000004, 3.480089726, 3.5484644010000004, 3.471081544, 3.442898906, 3.413122121, 3.4983040570000004, 3.461637886, 3.480139067, 3.5221631959999997, 3.442225751, 3.491030817, 3.415356677, 3.4898402589999997, 3.449814351, 3.4431907049999997, 3.5280448270000004, 3.4678864129999996, 3.466062764, 3.448491348, 3.499794241, ]
251-6-19	4	[3.427078805, 3.483103893, 3.49612643, 3.4887894079999997, 3.506316297, 3.516378446, 3.467393163, 3.46301294, 3.508236811, 3.491448459, 3.471693893, 3.52808338, 3.491538431, 3.545758979, 3.543952945, 3.4568529110000004, 3.41710021, 3.5246527849999993, 3.5368597410000002, 3.469400706, 3.489668704, 3.4860020659999997, 3.4602540979999996, 3.5249089879999995, 3.476357521, 3.455529904, 3.48771103, 3.455098948, 3.4941682330000003, 3.623116648, 3.6468643279999995, 3.4875516999999996, 3.572005575, 3.437246011, 3.4296220469999996, 3.494866784, 3.46467685, 3.516376689, 3.493369802, 3.5429635459999997, ]
126-5-18	6	[3.505872729, 3.450538479, 3.5238992839999996, 3.459997584, 3.430847366, 3.4316704689999997, 3.453228615, 3.4653252770000003, 3.413339632, 3.4929935, 3.457694923, 3.485422777, 3.4616699850000003, 3.50419285, 3.4609733360000003, 3.5091676150000004, 3.4299087950000002, 3.515407221, 3.524934018, 3.462890271, 3.512659029, 3.498249263, 3.505279323, 3.420928502, 3.451948125, 3.4808891890000004, 3.452154851, 3.486548318, 3.527430481, 3.485278445, 3.540515661, 3.436251714, 3.494892657, 3.514356942, 3.465389846, 3.5401422059999996, 3.4937934200000003, 3.5129934200000004, 3.485572058, 3.471457318, ]
