13-0-2-7-7	9	[2.096725507, 2.134529453, 2.088266101, 2.1067140589999998, 2.10622448, 2.0677214, 2.1665523010000003, 2.0715632559999997, 2.1208832060000002, 2.068036723, 2.1042167780000005, 2.16479823, 2.044298769, 2.103464629, 2.078716434, 2.186982715, 2.096798928, 2.0726237019999996, 2.157770511, 2.090259546, 2.075583323, 2.174675618, 2.0699040870000003, 2.103918654, 2.055894848, 2.082991775, 2.0737523390000003, 2.1017382270000002, 2.077696195, 2.111215734, 2.074503726, 2.054741759, 2.089147954, 2.02801765, 2.088754364, 2.071260097, 2.1402858630000003, 2.062951518, 2.105140241, 2.067884635, ]
0-1-18-7-3	11	[2.153331553, 2.217980131, 2.0789024329999997, 2.1293707979999996, 2.1426694129999997, 2.092677587, 2.113197282, 2.14277049, 2.209211169, 2.203949155, 2.172405017, 2.162534869, 2.1305041740000004, 2.135432786, 2.089712676, 2.0872703400000003, 2.066304234, 2.109497946, 2.1316141550000003, 2.139971094, 2.175670083, 2.184991424, 2.1510539939999997, 2.080801851, 2.13615165, 2.188604235, 2.142089205, 2.073263371, 2.1423583660000003, 2.165489262, 2.16493533, 2.137211132, 2.161438015, 2.1128076470000003, 2.128613767, 2.203010819, 2.124908037, 2.102236509, 2.245594379, 2.127644857, ]
10-3-37-3-4	9	[1.361278094, 1.351379433, 1.3539387459999999, 1.35577187, 1.354138824, 1.3706880650000002, 1.361924775, 1.339336191, 1.3419273710000001, 1.334991177, 1.336287066, 1.344625093, 1.339851603, 1.3824205859999998, 1.3602854839999998, 1.3662314530000002, 1.3603811339999998, 1.340058581, 1.3719703499999998, 1.355200474, 1.333660753, 1.3525367570000002, 1.3596355020000002, 1.373654394, 1.349903705, 1.397380542, 1.33057962, 1.346511284, 1.3748292009999998, 1.3658407700000001, 1.363154051, 1.349586918, 1.3277562830000003, 1.3770407340000002, 1.3350760480000001, 1.3705858860000002, 1.3248482619999997, 1.3446578800000002, 1.327452002, 1.34608133, ]
22-1-3-2-6	10	[1.7483150260000002, 1.7404505019999998, 1.732746664, 1.741290173, 1.79398625, 1.75061746, 1.7521143110000001, 1.7472730490000001, 1.8385845269999999, 1.764203033, 1.751511776, 1.786371966, 1.715057543, 1.708954078, 1.7813750320000001, 1.742551204, 1.822701168, 1.738604088, 1.727078282, 1.751298784, 1.718126979, 1.716407841, 1.756414815, 1.8038718820000001, 1.779639393, 1.785963776, 1.7408815899999999, 1.755376011, 1.728783038, 1.7296312139999999, 1.7931864589999997, 1.7736265400000002, 1.7501595939999999, 1.7743829950000003, 1.7891701490000003, 1.741268635, 1.73339847, 1.8004513699999998, 1.7360806009999998, 1.739308184, ]
17-0-17-4-0	14	[1.9248060480000002, 1.895479518, 1.8951934539999997, 1.9188909939999998, 1.9120956589999998, 1.954088038, 1.909912682, 1.8921841289999999, 1.9410613990000003, 1.9321492679999999, 1.8997739129999998, 1.9201459420000002, 1.9020881909999998, 1.9072139229999998, 1.890145075, 1.892773608, 1.892535544, 1.89026826, 1.9457221980000003, 1.9059048919999997, 1.915484149, 1.922427715, 1.9431455609999997, 1.887908062, 1.9261540509999997, 1.919014274, 1.9550196249999998, 1.9016473229999997, 1.87880931, 1.9008733209999997, 1.9157875210000002, 1.9010842179999998, 1.877958585, 1.8934945019999998, 1.9295533689999997, 1.872639318, 1.9388692339999998, 1.89573075, 1.927254335, 1.8673577200000002, ]
7-1-61-1-4	8	[1.442727597, 1.428678869, 1.456943255, 1.433096538, 1.450757919, 1.4527309590000002, 1.457107604, 1.4893168669999999, 1.439628208, 1.4317755339999998, 1.4743849670000002, 1.480690111, 1.448147685, 1.4550656069999999, 1.471977883, 1.427607917, 1.4599157379999999, 1.507520828, 1.518664157, 1.461613066, 1.4589702789999999, 1.465601447, 1.435120935, 1.5063719439999999, 1.4592836390000001, 1.43972425, 1.4628750950000002, 1.457031718, 1.465315902, 1.482389223, 1.458444468, 1.423725637, 1.459529215, 1.432294481, 1.4719899909999998, 1.486927852, 1.42003029, 1.4628710210000002, 1.462095454, 1.445502384, ]
24-3-13-0-0	12	[1.6629257379999998, 1.669843546, 1.7023065940000002, 1.7046681159999997, 1.691813502, 1.709278282, 1.7087545939999997, 1.6948580290000002, 1.6968846700000002, 1.703953667, 1.6755441599999998, 1.729424426, 1.7133755480000001, 1.6961137550000003, 1.662342265, 1.683213609, 1.6718420669999998, 1.719696038, 1.714452835, 1.7133814829999998, 1.675355375, 1.714307909, 1.6852977830000002, 1.6841836569999997, 1.7084654870000002, 1.686807167, 1.7294410249999999, 1.721372915, 1.690591516, 1.6800153930000001, 1.7042057689999999, 1.696798636, 1.6824233129999997, 1.708996499, 1.676039576, 1.718032369, 1.716807982, 1.690738659, 1.7088206650000002, 1.725920844, ]
7-2-29-0-3	9	[1.854004545, 1.8380337669999998, 1.845028873, 1.906086159, 1.851267291, 1.834506728, 1.8671195059999999, 1.8640704609999998, 1.8519349319999998, 1.8451142639999998, 1.8948215089999998, 1.8495328670000002, 1.848011256, 1.8482292130000002, 1.8838816269999998, 1.847324924, 1.9288175979999997, 1.8427769829999998, 1.900557365, 1.8707832020000001, 1.8715087279999998, 1.8132872559999997, 1.873369486, 1.8428963079999998, 1.872975802, 1.8884773389999998, 1.878675225, 1.898558737, 1.8314822400000002, 1.903571524, 1.8828237190000001, 1.887278302, 1.8839096149999999, 1.8482878130000002, 1.8894729129999996, 1.906117081, 1.833809012, 1.8203017889999997, 1.8402489660000003, 1.88188976, ]
16-1-60-1-2	11	[1.5229200400000003, 1.466909715, 1.429061269, 1.471291699, 1.4664044660000002, 1.5045182679999998, 1.4468241370000001, 1.443630379, 1.4526981490000002, 1.4456469589999998, 1.4272674200000002, 1.4423543859999999, 1.4627844630000002, 1.443279071, 1.446980209, 1.4724886390000003, 1.455390452, 1.466118459, 1.471255854, 1.48129667, 1.433197238, 1.4491290120000002, 1.439455815, 1.442574102, 1.4769944099999999, 1.4589408430000002, 1.4485691100000002, 1.437333761, 1.433819545, 1.432064536, 1.4423007329999997, 1.449137796, 1.475748411, 1.440473072, 1.4333103440000001, 1.539600018, 1.4913275160000001, 1.4645190769999998, 1.467425247, 1.4495400429999998, ]
3-1-60-1-6	9	[1.4210740130000001, 1.448756109, 1.465394506, 1.449071033, 1.438462573, 1.458440811, 1.455074412, 1.428979457, 1.470271258, 1.459687524, 1.499486359, 1.44167962, 1.453695218, 1.461665858, 1.429325924, 1.44148159, 1.457855614, 1.423099108, 1.471631333, 1.4424597019999998, 1.449716808, 1.499426101, 1.425151542, 1.4856810470000001, 1.423904286, 1.4617392169999999, 1.49453405, 1.423487677, 1.441150423, 1.437881554, 1.453470024, 1.451207756, 1.484915295, 1.456440857, 1.444234204, 1.428278895, 1.450569593, 1.494466171, 1.4696520450000001, 1.6186547749999998, ]
