36-7	7	[5.014746322000001, 4.883427216, 4.8934250530000005, 4.958826421, 4.985028281, 4.915218916000001, 4.985147347, 5.120377134, 4.884105052, 4.980302105, 4.937574578, 4.9726220340000005, 4.900229342, 4.989954859, 4.961942224, 4.9691675889999996, 4.8891226130000005, 4.952479224999999, 5.028521551, 5.180356700999999, 4.986384699, 4.858033758, 4.982477801, 5.015026281, 4.998164634, 4.953240427, 5.002190212, 5.123049505, 5.1795275489999995, 4.889730713, 4.942466147, 4.971581526, 4.871483447999999, 4.998659444, 4.9162368260000004, 4.942748365, 4.894361832, 4.954589018, 4.959153287, 5.172945643, ]
40-6	8	[4.82997528, 4.959550461, 4.986806098000001, 4.819087627, 4.8008713919999995, 4.857895834000001, 4.731779298, 4.752851568, 4.835610936, 4.887166045000001, 5.074876304, 4.963712794, 4.807658079, 4.807089001, 4.835334862, 4.707275008, 4.814248873, 4.952214811, 4.784204614, 4.843996071, 4.920387068, 4.857092209, 4.815925592, 5.131290526, 4.784061965, 4.758596359, 4.750603610000001, 4.799935217, 4.905223069, 4.895807007, 4.903527656, 4.798252923, 4.816047932, 4.825663366, 4.944596752, 4.830143022000001, 4.901785392, 4.810852649, 5.057970838, 4.866267124, ]
55-22	4	[4.592735691000001, 4.609186755, 4.700724176, 4.564332288999999, 4.533050746000001, 4.585193367, 4.5494339219999995, 4.599015208, 4.578329952, 4.523935414, 4.594298441, 4.5620732749999995, 4.539500466, 4.5117453219999994, 4.61775438, 4.562500727, 4.593421771, 4.649329625, 4.543708841, 4.609986516, 4.53380557, 4.549343479, 4.568967890000001, 4.693009289, 4.740322819, 4.559775027000001, 4.794251222000001, 4.583342555, 4.5109553259999995, 4.564247553, 4.578420112, 4.549097474000001, 4.6008288969999995, 4.610521458, 4.554744634, 4.502395834, 4.747963835, 4.652059832, 4.630544168, 4.599667247, ]
55-31	2	[4.507046152, 4.5771650600000005, 4.556057469000001, 4.915713384, 4.626404366, 4.696279325, 4.592630778999999, 4.568295848, 4.734397373, 4.551454938, 4.697250014000001, 4.555917512000001, 4.499105324, 4.552983895, 4.526437088000001, 4.544771836000001, 4.497448327, 4.525128136, 4.715745523000001, 4.62740783, 4.6385825810000005, 4.5385379619999995, 4.665828401000001, 4.445101624, 4.487923285, 4.574856746, 4.667608104, 4.5289914840000005, 4.614308819000001, 4.535778169, 4.526720443, 4.507048875, 4.517199136, 4.524952033, 4.5828996889999996, 4.511080438, 4.6063982590000006, 4.573215049, 4.482330233, 4.5992999039999996, ]
40-11	7	[8.153216516, 8.468036412, 8.648099200999999, 8.138571133, 8.079908064000001, 8.238415588, 8.480116344999999, 8.186470393999999, 8.142825862999999, 8.276933218, 8.291330179000001, 8.093548748, 8.252177094, 8.069995821, 7.888501097, 7.9065382820000005, 8.297255119999999, 8.071812439999999, 8.249000890000001, 7.9822301819999995, 8.272573279, 7.983621631, 8.148604018, 8.210745307, 8.210400556000002, 8.214507475, 8.061477932, 8.108717167, 8.233638136, 8.333582190000001, 8.132329358, 7.943929635999999, 8.14512984, 8.101694382000002, 8.346253269, 8.142633006999999, 8.085030248, 8.191834038, 8.099650954, 7.998972093000001, ]
42-21	6	[4.827604995, 4.818510591, 4.906197905, 4.816435783, 4.986192720999999, 4.852185952, 4.925635085, 4.835801683, 4.825250863, 4.96004646, 4.799601921, 4.908605908999999, 4.815958702, 4.828769169, 4.828567931, 4.774573705, 4.845958631999999, 4.794287804, 4.821013434, 4.795426299, 4.867679353, 4.741075082, 4.812594648, 4.9675979109999995, 4.800960629, 4.809983131, 4.8111969949999995, 4.8469615180000005, 4.799560438, 4.978294167, 4.870946595, 4.874002865, 4.993085765, 4.833632851, 4.825769843, 5.314272588, 4.850838691, 4.811601551, 4.845544858, 4.793072714, ]
35-12	7	[5.151544492, 5.050819418000001, 5.0462688579999995, 5.098159706000001, 5.086675080000001, 5.045909136000001, 5.051197152, 5.091667654, 5.14826624, 5.146512094, 5.14985846, 5.0814572, 4.9726738390000005, 5.032483918, 5.087770208, 5.220696315, 5.214922819, 5.036397085, 5.049239693, 5.058317827, 5.0508059979999995, 5.113082080000001, 5.084140746, 5.149193081, 4.999942137, 5.014415106, 5.080155928, 5.067360548, 4.99308908, 5.128814814, 4.993583245, 5.205183181, 5.040798794, 5.09844492, 5.0249785, 4.9410410989999995, 5.097411899, 5.0444515260000005, 5.121657954, 5.10459598, ]
40-18	8	[8.044673065, 7.931202566, 7.927041153999999, 8.048758965000001, 8.100068996, 7.938706648, 7.835751749000001, 8.863533847, 8.044838498, 7.930131728, 8.005519206, 8.022958834999999, 8.119445858, 8.148197923, 7.9478410230000005, 8.111013299, 7.880788229, 8.580446584, 8.279394413, 8.01157547, 7.932099945000001, 8.017428840000001, 8.0451749, 8.135635979, 8.061686122, 8.139609597, 7.927994535, 8.149791232, 8.061238369, 8.264580478, 7.943067612, 8.332416013, 8.122399397999999, 8.106537897, 8.326297719, 8.085726938, 8.092747187999999, 7.9142580119999995, 7.839163963, 8.005680413, ]
125-27	2	[7.687657693999999, 7.819685898, 7.792646992, 7.6329222969999995, 7.627380615, 8.771900125, 7.593627024, 7.620094211, 7.575333473000001, 8.027937816, 8.051199385, 7.694367482, 7.572999369, 7.528090300000001, 7.941962271, 7.401366347000001, 7.653032367000001, 7.725331188999999, 7.6745538159999995, 7.73672315, 7.580512753, 7.907599966, 7.618884977, 7.758815584, 7.994479163000001, 7.824064484, 7.600434455, 7.546387156, 7.4355968830000005, 7.552867192, 7.71892445, 7.6100310470000005, 7.450183329, 7.537891736, 7.528399008, 8.042865265, 7.516094987, 8.100564348, 7.3630820770000005, 7.660372343, ]
114-25	5	[7.6005336329999995, 7.7354799629999995, 7.731266853999999, 7.7999743519999996, 7.5857396050000006, 8.062651654, 7.78260509, 7.745630364999999, 7.785534287999999, 7.965767439, 7.720323224, 8.060757072, 8.006817554, 7.743532667000001, 7.745206162, 7.908079395, 7.6683122909999994, 7.739272999999999, 7.646673065000001, 7.715304216000001, 7.853773292, 7.842802921999999, 8.075059939, 7.827179195000001, 7.7766458620000005, 7.714341304, 8.072974331, 7.794828537, 7.7931315119999995, 7.705491555000001, 7.93353498, 7.846386845, 7.657186861, 7.622261555, 7.738438286, 7.783727162999999, 7.765006314, 7.757919105999999, 7.749948113, 7.674229780000001, ]
