1832	7	[0.620758133, 0.615926626, 0.613102101, 0.628067237, 0.599211233, 0.6073629710000001, 0.6141764710000001, 0.596324632, 0.6058073700000001, 0.6188767320000002, 0.626688482, 0.608777526, 0.6191690700000001, 0.597732462, 0.630355372, 0.619381019, 0.618104406, 0.614547134, 0.60074011, 0.63658484, 0.6093607329999999, 0.63072312, 0.6071632150000001, 0.6153774740000001, 0.612965641, 0.6084873230000001, 0.6104907580000001, 0.601821466, 0.624425073, 0.6225726360000001, 0.6096556740000001, 0.6197037680000002, 0.61580391, 0.6290553810000001, 0.622707914, 0.6171562859999999, 0.624754747, 0.6204344060000001, 0.611851229, 0.6014924000000001, ]
3872	7	[0.505114264, 0.502070026, 0.503491192, 0.500438648, 0.5057813260000001, 0.5090353380000001, 0.500534579, 0.505126069, 0.504847974, 0.50844305, 0.5020635760000001, 0.49649788400000006, 0.506751776, 0.5053119140000001, 0.499608739, 0.5031761400000001, 0.5008026590000001, 0.508126759, 0.502534386, 0.5050267430000001, 0.495458557, 0.5089616530000001, 0.503816781, 0.5135042729999999, 0.5008261840000001, 0.5013175410000001, 0.519889941, 0.503159571, 0.5124913630000001, 0.5046260570000001, 0.5076117950000001, 0.5031225080000001, 0.5067215469999999, 0.504219266, 0.5049710460000001, 0.507573978, 0.5018077380000001, 0.5011851660000001, 0.5035730270000001, 0.501375295, ]
1491	5	[1.0778843669999998, 1.076507219, 1.079586233, 1.0351453670000001, 1.062028518, 1.09154749, 1.0153757509999999, 1.0350357060000002, 1.0196198939999999, 1.028797357, 1.040581379, 1.0425969780000002, 1.064770018, 1.0667667220000001, 1.0676198719999999, 1.0441113240000002, 1.05935616, 1.077069511, 1.042339531, 1.0497350550000002, 1.0536630519999999, 1.007430636, 1.062190008, 1.060375165, 1.023856832, 1.06922052, 1.0660322249999998, 1.0624960460000001, 1.056420058, 1.04842188, 1.060811348, 1.086232141, 1.0359199380000002, 1.044707168, 1.074064777, 1.033877822, 1.0379998250000002, 1.061839162, 1.029035552, 1.089452509, ]
3413	5	[0.5571366170000001, 0.5556168940000001, 0.5456095110000001, 0.5619241800000001, 0.552643054, 0.5451236140000001, 0.547729511, 0.5459529660000001, 0.5524674470000001, 0.548220696, 0.552869885, 0.5430151170000002, 0.55470624, 0.559206001, 0.5497566199999999, 0.554835688, 0.5520379990000001, 0.5503449440000001, 0.5568934650000001, 0.546946919, 0.556674097, 0.553850403, 0.5451748080000001, 0.5473106249999999, 0.56269671, 0.544405228, 0.559063993, 0.5532213670000001, 0.551141879, 0.5503486470000001, 0.547853057, 0.546636109, 0.562805116, 0.5507318640000001, 0.556025159, 0.5526760770000001, 0.553151194, 0.548111322, 0.5490926200000001, 0.549258987, ]
3414	5	[0.55229401, 0.555801203, 0.5454828170000001, 0.548134443, 0.555745336, 0.549441545, 0.551481772, 0.547195118, 0.5569399500000001, 0.5555574110000001, 0.561366824, 0.547671623, 0.559208318, 0.552494437, 0.548080248, 0.545274002, 0.55375574, 0.544629186, 0.55953348, 0.5497256320000001, 0.553217855, 0.5546678709999999, 0.552411218, 0.551251657, 0.56505328, 0.545552471, 0.549940847, 0.554380705, 0.5535130030000002, 0.54816131, 0.552242522, 0.54532923, 0.5542160520000001, 0.556222392, 0.559414704, 0.566472219, 0.5559096250000001, 0.558663042, 0.5522787390000001, 0.552383254, ]
1323	6	[1.220525737, 1.2025273319999998, 1.143919555, 1.227260367, 1.2346089889999998, 1.227285201, 1.3494070109999998, 1.21261216, 1.187047471, 1.233223412, 1.1757680830000001, 1.193735277, 1.213385743, 1.245089896, 1.1453338339999999, 1.148387489, 1.149381239, 1.1376085859999998, 1.173291523, 1.238069176, 1.184458213, 1.221954245, 1.1829790939999998, 1.2413327459999999, 1.189598984, 1.2113670189999999, 1.22673327, 1.169427894, 1.230716412, 1.2211867900000002, 1.187236001, 1.257375221, 1.162120868, 1.215702355, 1.233238247, 1.2407416629999999, 1.198912036, 1.233552855, 1.2169146770000001, 1.2685985800000001, ]
1057	9	[1.256939094, 1.289697471, 1.3864498159999998, 1.390376168, 1.3839328640000002, 1.37279149, 1.3866211560000001, 1.3511662500000001, 1.319093306, 1.315418678, 1.293692345, 1.371045526, 1.440022334, 1.370094194, 1.3819957459999999, 1.376799573, 1.358978229, 1.3590767759999998, 1.317637822, 1.352049561, 1.382507361, 1.3653112840000001, 1.381776072, 1.3652434310000001, 1.3407662020000002, 1.346542929, 1.359812768, 1.36563105, 1.368343124, 1.378140917, 1.383985262, 1.400943108, 1.353717988, 1.333691898, 1.293563881, 1.338758057, 1.383206365, 1.347724372, 1.3423354060000001, 1.368841882, ]
1741	5	[0.577831407, 0.5725540450000001, 0.579428067, 0.571933686, 0.578127371, 0.56798146, 0.5791225690000001, 0.572243265, 0.569866566, 0.586564174, 0.582179336, 0.571309837, 0.574016109, 0.5652840290000001, 0.578169103, 0.57620499, 0.5765579359999999, 0.576857792, 0.584404723, 0.566897657, 0.569650196, 0.5790611910000001, 0.5799129359999999, 0.5691044340000001, 0.574645082, 0.568539737, 0.566467262, 0.5746342450000002, 0.575468002, 0.560359075, 0.577351894, 0.571455187, 0.5694695350000001, 0.573466867, 0.567945578, 0.5811290680000001, 0.581060629, 0.575432621, 0.5746558450000001, 0.579652976, ]
1816	7	[0.606684964, 0.60611877, 0.604290088, 0.615388691, 0.611893831, 0.62399353, 0.615261303, 0.6294886660000001, 0.625862889, 0.617685952, 0.604667138, 0.621567258, 0.632785288, 0.6090724780000001, 0.61465428, 0.6078792770000001, 0.6274168320000001, 0.611893937, 0.6225988410000001, 0.606989003, 0.6262400260000001, 0.6187204420000001, 0.5961032300000001, 0.6098310069999999, 0.596706618, 0.616091885, 0.6179797800000001, 0.6159987790000001, 0.6156749960000001, 0.6277680400000001, 0.6186648110000001, 0.603299243, 0.6063825960000001, 0.622081968, 0.6110976029999999, 0.6224198680000002, 0.621442994, 0.614053073, 0.620445106, 0.6203581170000001, ]
3629	5	[0.614294204, 0.6182987770000001, 0.6090138650000001, 0.618938473, 0.6072267689999999, 0.5985556519999999, 0.607441081, 0.6275493329999999, 0.6204112820000001, 0.60245149, 0.6083614110000001, 0.614217577, 0.631274628, 0.626633918, 0.608763878, 0.612306143, 0.609294556, 0.602366543, 0.6127935330000001, 0.618411381, 0.616499813, 0.6277324390000001, 0.604940942, 0.617710875, 0.6240123470000001, 0.6334640930000001, 0.623155182, 0.604830929, 0.6174042550000001, 0.610845542, 0.608055569, 0.632604339, 0.6176600800000001, 0.6199764590000001, 0.6110884220000001, 0.61119105, 0.610407341, 0.6124671180000001, 0.6090310560000001, 0.613369179, ]
