1656	6	[0.727460317, 0.719516017, 0.742250015, 0.739679489, 0.7306719809999999, 0.742554156, 0.7356158799999999, 0.7586282199999999, 0.7232441090000001, 0.7481245299999999, 0.7131272049999999, 0.7312775470000001, 0.7349893249999999, 0.750193383, 0.7394797100000001, 0.7327387009999999, 0.7358726299999999, 0.7264437239999999, 0.7341016659999999, 0.7566721980000001, 0.745149236, 0.721912678, 0.7274657009999999, 0.733226991, 0.726115495, 0.7277780679999999, 0.7561951330000001, 0.737448561, 0.7587087289999999, 0.737378074, 0.720212423, 0.7413090029999999, 0.738101786, 0.7368228890000001, 0.7375724699999999, 0.742975944, 0.747606507, 0.725510694, 0.7427633920000001, 0.7266552969999999, ]
3249	6	[0.6191420110000001, 0.6144500989999999, 0.598689913, 0.612748209, 0.6066330930000001, 0.609046391, 0.605358982, 0.611896619, 0.608344491, 0.6251759139999999, 0.6068146670000001, 0.6122720690000001, 0.6201059770000001, 0.608714899, 0.620068111, 0.605452264, 0.596946492, 0.616836473, 0.610778547, 0.6252994250000001, 0.60936211, 0.6139220040000001, 0.6103225670000001, 0.631136328, 0.610056827, 0.6128378760000001, 0.61441763, 0.614734035, 0.603034267, 0.6039958650000001, 0.608122252, 0.6118737730000001, 0.620059903, 0.610248863, 0.610957276, 0.611352055, 0.618047907, 0.61650458, 0.617765659, 0.624071823, ]
3098	7	[0.6774102419999999, 0.667338108, 0.6716348620000001, 0.6629184, 0.6624279740000001, 0.660671717, 0.6666138070000001, 0.6698324210000001, 0.6764301689999999, 0.658256065, 0.667542509, 0.66687107, 0.667409476, 0.675286902, 0.66988247, 0.6632812570000001, 0.6752848839999999, 0.66985374, 0.672849861, 0.6649352030000001, 0.6800453160000001, 0.6787030619999999, 0.674551441, 0.6693419850000001, 0.6866284100000001, 0.673468889, 0.6673003270000001, 0.6700712129999999, 0.6731030490000001, 0.68113474, 0.6646341550000001, 0.666065882, 0.677222685, 0.6944041680000002, 0.657980203, 0.69830517, 0.6563084000000001, 0.6598430430000001, 0.6683110060000002, 0.672852043, ]
1807	5	[0.6144974430000001, 0.616975447, 0.6209498230000001, 0.5990534060000001, 0.626597209, 0.6203871350000001, 0.623632964, 0.609272569, 0.620033888, 0.611164603, 0.610924002, 0.623142289, 0.601145871, 0.608174861, 0.617247493, 0.615529446, 0.616243087, 0.612544497, 0.6104175970000001, 0.6039771899999999, 0.6086457169999999, 0.617092709, 0.619258013, 0.606197929, 0.6177216750000001, 0.6126352310000001, 0.61871364, 0.6183015060000001, 0.6054518360000001, 0.6361689960000001, 0.60255894, 0.6126386610000001, 0.62493646, 0.595458963, 0.623209267, 0.61333434, 0.6145906250000001, 0.606589158, 0.617022153, 0.6010984500000001, ]
3148	7	[0.655709814, 0.6509722630000001, 0.6627896070000001, 0.663528506, 0.6635429290000001, 0.6734154410000001, 0.664388857, 0.6635905750000001, 0.6599182840000001, 0.654190518, 0.664776287, 0.671613941, 0.6509017290000001, 0.666390636, 0.6650288050000001, 0.684143245, 0.6595054760000001, 0.6729810940000001, 0.6597417350000001, 0.6563595740000001, 0.6730528470000001, 0.6610668020000001, 0.6710703610000001, 0.6656730399999999, 0.6748616540000001, 0.674654926, 0.6818482299999999, 0.6554657110000001, 0.6620074360000001, 0.66985056, 0.6719902879999999, 0.670717599, 0.682660528, 0.6703920940000001, 0.6817144319999999, 0.6770819460000002, 0.6527233410000001, 0.681008807, 0.673861861, 0.6735074080000001, ]
3667	5	[0.6120391110000001, 0.6153526490000001, 0.60394856, 0.6163355810000001, 0.607543264, 0.6111579979999999, 0.5975527389999999, 0.596629441, 0.595123203, 0.6350592800000001, 0.6092708120000001, 0.6037507420000001, 0.6098236170000001, 0.6055196450000001, 0.6144095709999999, 0.6011951050000001, 0.5936149239999999, 0.606322113, 0.6095870870000001, 0.6083600050000001, 0.621476712, 0.6025996570000001, 0.605499698, 0.6115257970000001, 0.6039711090000001, 0.6075448809999999, 0.618693098, 0.599495662, 0.605216517, 0.6065169890000001, 0.606998452, 0.6075022600000001, 0.6002263520000001, 0.62156214, 0.6071456850000001, 0.614472014, 0.609950494, 0.615920211, 0.610812888, 0.610259337, ]
2576	9	[0.613698261, 0.6100161210000001, 0.6243935680000001, 0.611852453, 0.6180041900000002, 0.623625423, 0.6161514940000001, 0.6189786160000001, 0.627853152, 0.605443346, 0.6229457700000001, 0.613895461, 0.629045497, 0.6099026510000001, 0.612028169, 0.6178792900000001, 0.612055236, 0.616382981, 0.606629748, 0.605327899, 0.6121667590000001, 0.621449758, 0.6294862300000001, 0.60847798, 0.6167306429999999, 0.623750665, 0.604534521, 0.612463899, 0.627273242, 0.60242825, 0.62525472, 0.605281223, 0.62357419, 0.6144557150000001, 0.5978942500000001, 0.615267917, 0.621870084, 0.6171093590000001, 0.624044045, 0.622009039, ]
3273	6	[0.625679132, 0.6140772380000001, 0.613711267, 0.610324238, 0.6083120980000001, 0.606532507, 0.609417509, 0.6085077350000001, 0.61305327, 0.6133285030000001, 0.6129276720000001, 0.6118311070000001, 0.612295918, 0.6246054190000001, 0.6145085020000001, 0.611413574, 0.6085577640000001, 0.609634682, 0.620931244, 0.63707246, 0.6121253929999999, 0.616455178, 0.620055392, 0.6184979300000001, 0.6093874970000001, 0.6075133420000001, 0.5976311080000001, 0.6171611180000001, 0.598827976, 0.6094168630000001, 0.6231907440000001, 0.609247739, 0.603504511, 0.627803025, 0.6161915520000001, 0.610254566, 0.615572827, 0.618115591, 0.605003818, 0.611093004, ]
1994	5	[0.44519993, 0.453864571, 0.44054555300000003, 0.44207470100000007, 0.44142835100000005, 0.460583686, 0.443532662, 0.444759712, 0.44203050000000005, 0.44872358100000004, 0.457167119, 0.45074800200000004, 0.45540967300000007, 0.448775609, 0.4477315010000001, 0.4451370340000001, 0.452805432, 0.44692925899999997, 0.441365017, 0.441173629, 0.44659934800000006, 0.44932133300000004, 0.437840086, 0.44576779400000005, 0.442632555, 0.44672166199999996, 0.447783161, 0.449383693, 0.4472022650000001, 0.448602526, 0.446014375, 0.44174476500000004, 0.44371156600000006, 0.441713095, 0.45148912300000005, 0.44554102800000006, 0.44199400499999997, 0.44052243700000004, 0.442697047, 0.44632292000000007, ]
3830	3	[0.5552244470000001, 0.553538839, 0.5475323540000001, 0.5529430909999999, 0.558173467, 0.551828499, 0.5664596630000001, 0.575399016, 0.5593256010000001, 0.553974048, 0.557376341, 0.5610507490000001, 0.5524815030000001, 0.553023391, 0.555442404, 0.55616463, 0.55629777, 0.5505376470000001, 0.553994293, 0.551847784, 0.551414861, 0.5460495430000001, 0.560810732, 0.5504304360000001, 0.557104167, 0.559673013, 0.544709281, 0.551778799, 0.554413487, 0.556958348, 0.556294069, 0.554355296, 0.552616047, 0.559925571, 0.5520603909999999, 0.553362359, 0.561660255, 0.5589610840000001, 0.553874429, 0.555276741, ]
3892	5	[0.505750817, 0.5064515570000001, 0.5053236890000001, 0.507305605, 0.508807056, 0.5126647230000001, 0.492279598, 0.513012126, 0.5092784, 0.5144617870000001, 0.5081172360000001, 0.5000151290000001, 0.511160141, 0.5027496810000001, 0.51241762, 0.501346994, 0.506273867, 0.49937123800000005, 0.5073022869999999, 0.5030914240000001, 0.510497788, 0.509677758, 0.5153536360000001, 0.5022357420000001, 0.501031387, 0.4960593610000001, 0.499689865, 0.5014718659999999, 0.5015573120000001, 0.5001714500000001, 0.4979740940000001, 0.502177524, 0.4997864880000001, 0.50869319, 0.498374813, 0.5026419180000001, 0.510926898, 0.506368161, 0.506373629, 0.5068549069999999, ]
2172	6	[0.6658975100000001, 0.6497950560000001, 0.681394257, 0.686845011, 0.665590388, 0.6577129310000001, 0.6944755570000001, 0.6689645790000001, 0.649943234, 0.670005629, 0.656516578, 0.674392787, 0.661456468, 0.669756244, 0.6551012860000001, 0.665046265, 0.6670566840000001, 0.6630868440000001, 0.673231046, 0.664850274, 0.670137255, 0.656891152, 0.6794752980000001, 0.667660172, 0.66572334, 0.667952283, 0.663011362, 0.676664843, 0.661374726, 0.6606254920000001, 0.6484931170000001, 0.675429308, 0.666052027, 0.6579654480000001, 0.679311903, 0.6596366570000001, 0.6763684590000001, 0.665536521, 0.6691608099999999, 0.664789783, ]
