1623	5	[0.7410856100000001, 0.746826556, 0.7430997159999999, 0.7557078740000001, 0.753818376, 0.758276196, 0.7542075669999999, 0.766420085, 0.762106597, 0.7601546859999999, 0.7568528290000001, 0.7473914419999999, 0.743632565, 0.7867990709999999, 0.760211647, 0.7587343209999999, 0.75865832, 0.758646565, 0.7321353479999999, 0.754648449, 0.766459368, 0.7581377579999999, 0.7499440039999999, 0.740680955, 0.761765436, 0.7479388419999999, 0.75443076, 0.7713751609999999, 0.760986548, 0.749174408, 0.740169412, 0.7666516510000001, 0.7583051909999999, 0.765944397, 0.7381049469999998, 0.748437402, 0.7576605839999999, 0.7574763430000001, 0.7722696259999999, 0.740364098, ]
1230	6	[1.1829417330000003, 1.216469924, 1.1100832450000002, 1.1741954369999998, 1.161465177, 1.17183831, 1.1496387380000002, 1.207715411, 1.2113203750000001, 1.168570393, 1.159685744, 1.251769465, 1.228699102, 1.152011042, 1.184987912, 1.186780507, 1.21755272, 1.147201516, 1.2085253240000002, 1.116558999, 1.168416069, 1.17085061, 1.162615075, 1.158490459, 1.2105218750000002, 1.1411492989999998, 1.1827279009999998, 1.203748491, 1.16306515, 1.166747394, 1.133028281, 1.184994037, 1.190869022, 1.216121621, 1.190780595, 1.1473922870000002, 1.146037378, 1.2202273510000001, 1.173101037, 1.205280261, ]
3335	6	[0.563490657, 0.5820743640000001, 0.553162412, 0.561518169, 0.5574629099999999, 0.56165574, 0.5473805780000001, 0.565317442, 0.560350317, 0.560049075, 0.563116622, 0.55604814, 0.5493924750000001, 0.5558166090000001, 0.564389502, 0.553203957, 0.5569901270000001, 0.566559292, 0.5557231220000001, 0.5492147810000001, 0.553627691, 0.5616370930000001, 0.556721931, 0.5629449070000001, 0.561590482, 0.55858638, 0.553723183, 0.5505978290000001, 0.5608622230000001, 0.5533183970000001, 0.5580000789999999, 0.547391672, 0.577402298, 0.556120139, 0.562699793, 0.55930561, 0.565135585, 0.562832207, 0.5584397400000001, 0.5568676000000001, ]
1012	5	[0.46689486199999997, 0.464388261, 0.455007244, 0.456609911, 0.45778940100000004, 0.45328744899999995, 0.4652260210000001, 0.46555271, 0.463779337, 0.464074103, 0.46116643700000004, 0.474725289, 0.45613320300000004, 0.45745499, 0.45623313700000007, 0.462264661, 0.45722965600000004, 0.459881481, 0.460961591, 0.462954001, 0.45923262900000006, 0.45593662100000004, 0.456569776, 0.4566535830000001, 0.45897942100000005, 0.463108974, 0.4567715010000001, 0.46286877100000007, 0.46361243800000007, 0.458741025, 0.46066415000000005, 0.46236142999999996, 0.45821462100000004, 0.459588507, 0.458989733, 0.455796682, 0.45710075600000005, 0.4676447550000001, 0.462942101, 0.46149566700000005, ]
467	6	[1.097102005, 1.056180833, 1.040291955, 1.0644345450000001, 1.054393517, 1.075170003, 1.058488617, 1.02984279, 1.019675779, 1.064201347, 0.9920036249999999, 1.0199713620000002, 1.0900871980000002, 1.0920171859999999, 1.069769957, 1.096162552, 1.1133810880000001, 1.127666342, 1.081827992, 1.0692838620000003, 1.0641745790000001, 1.02326542, 1.0630957829999998, 1.066580715, 1.008841109, 1.017308462, 1.0251881459999999, 1.0361206950000001, 1.097586966, 1.092796158, 1.019888136, 1.07283086, 1.050680122, 1.025451554, 1.1107674360000002, 1.054830719, 1.13941579, 1.028767113, 1.022200068, 1.0433785540000002, ]
3328	9	[0.5592901000000001, 0.5656499910000001, 0.5541524690000001, 0.584654005, 0.557801896, 0.55931337, 0.551244852, 0.557611732, 0.574789616, 0.564377165, 0.561007931, 0.561279898, 0.5630823220000001, 0.5540364480000001, 0.555109592, 0.55848472, 0.558506904, 0.5585164380000001, 0.553327696, 0.5678702150000001, 0.550251947, 0.555206828, 0.56058851, 0.5559052830000001, 0.555102363, 0.5570147240000001, 0.553017842, 0.559531883, 0.5605097440000001, 0.576996912, 0.551547267, 0.5552035800000001, 0.550852091, 0.558019535, 0.554722095, 0.555206053, 0.5509722140000001, 0.555119459, 0.561297817, 0.558649613, ]
65	10	[1.3811777140000001, 1.380785117, 1.2938105, 1.373478658, 1.346248746, 1.366652768, 1.318861789, 1.3426995480000001, 1.3497504450000002, 1.369253812, 1.3701438499999998, 1.3961302180000001, 1.352577496, 1.372555258, 1.3541710980000001, 1.364082354, 1.370958424, 1.340470083, 1.367020716, 1.349451133, 1.350495501, 1.397197047, 1.348675169, 1.3568677, 1.394130437, 1.310892988, 1.388656701, 1.338599476, 1.3007625269999998, 1.2846509259999999, 1.287515328, 1.340477161, 1.371040739, 1.363355805, 1.405509727, 1.3160919050000002, 1.352359232, 1.347310645, 1.405423446, 1.2655691740000001, ]
1178	7	[1.152782023, 1.170134849, 1.192153567, 1.1301302850000001, 1.1446416199999998, 1.171833361, 1.178721111, 1.193753783, 1.160151325, 1.177723064, 1.119177767, 1.1169449139999998, 1.160529579, 1.186151463, 1.186293288, 1.2317829690000002, 1.1533626419999998, 1.1445262290000002, 1.2018875940000002, 1.128338432, 1.147677676, 1.1685060630000002, 1.2307953, 1.1997286200000001, 1.18481944, 1.190936958, 1.18509928, 1.1778208220000002, 1.167143408, 1.192328089, 1.170362495, 1.166844214, 1.168332039, 1.107218195, 1.172549934, 1.169903595, 1.134427689, 1.182874661, 1.164006958, 1.131771786, ]
1086	6	[1.393036884, 1.352631138, 1.3395991950000001, 1.3664554690000001, 1.328284527, 1.298231033, 1.350907791, 1.285386798, 1.309128061, 1.3411203660000002, 1.3385071760000002, 1.322073761, 1.366668604, 1.349018354, 1.3744041340000002, 1.3396422710000002, 1.355767171, 1.379562833, 1.273050352, 1.3874935979999998, 1.363044788, 1.390406215, 1.356936417, 1.4463443999999999, 1.35008863, 1.265273139, 1.3613580550000002, 1.3009730259999999, 1.375439713, 1.30037117, 1.37745183, 1.263781678, 1.3408791899999999, 1.3028589579999998, 1.358030971, 1.3854354229999999, 1.337482762, 1.298006516, 1.325154412, 1.366329978, ]
2375	6	[0.5550196000000001, 0.552699319, 0.5539864560000001, 0.5507958770000001, 0.5522115949999999, 0.551242542, 0.542623717, 0.549207631, 0.553870648, 0.5499962220000001, 0.546969471, 0.548934967, 0.5554236610000001, 0.556116475, 0.5588324150000001, 0.5530250350000001, 0.556100326, 0.557385062, 0.559896509, 0.5536014280000001, 0.548675448, 0.576565637, 0.5472156180000001, 0.5602824020000001, 0.555379796, 0.558226816, 0.548190068, 0.54879313, 0.5437735810000001, 0.561253628, 0.543092846, 0.550913913, 0.5498584990000001, 0.559216856, 0.548769464, 0.548326673, 0.5629269990000001, 0.558866929, 0.541550706, 0.556697443, ]
