10-1-819	6	[2.423265432, 2.367241622, 2.4300281700000004, 2.452265927, 2.3851395589999997, 2.441790922, 2.401438904, 2.3803406340000004, 2.393760827, 2.353674788, 2.501132846, 2.461434399, 2.410945676, 2.382286986, 2.396902746, 2.411360669, 2.4131592299999998, 2.390402659, 2.403434699, 2.3984583870000002, 2.37025049, 2.4011909250000003, 2.411184251, 2.4085720860000004, 2.354152601, 2.4482702179999998, 2.3808368210000004, 2.4522172859999998, 2.388921142, 2.3811039880000004, 2.359710274, 2.366544234, 2.383425992, 2.413272395, 2.4135935369999997, 2.4522938350000003, 2.392851153, 2.435888134, 2.3703653780000002, 2.429383007, ]
8-1-718	7	[2.442333049, 2.44304204, 2.4184312930000003, 2.4560519869999995, 2.439626571, 2.471411591, 2.4856936320000003, 2.451179172, 2.485210352, 2.455850634, 2.413899097, 2.5284954830000004, 2.466460054, 2.37871612, 2.5264537639999998, 2.435286065, 2.442662231, 2.471933337, 2.4337873209999996, 2.444525593, 2.45458974, 2.506376699, 2.512054133, 2.435977412, 2.442824375, 2.4718797519999995, 2.464204685, 2.434157405, 2.438470251, 2.457999933, 2.4040521740000003, 2.4636483119999997, 2.4473688599999996, 2.440766423, 2.4581609479999997, 2.4497730779999998, 2.421902734, 2.4103353949999997, 2.4289735869999998, 2.478067616, ]
0-1-350	8	[2.418327354, 2.4088782130000004, 2.3739182149999998, 2.417006597, 2.414940272, 2.362883256, 2.401000166, 2.432765871, 2.425381155, 2.3761289430000003, 2.351973248, 2.4061646459999997, 2.388806808, 2.435335049, 2.4215980019999996, 2.393243577, 2.404204299, 2.381889197, 2.372165426, 2.3639099559999996, 2.423740837, 2.421086882, 2.467066857, 2.436415734, 2.381675452, 2.41496121, 2.427778359, 2.4058948570000003, 2.395836203, 2.440355073, 2.383465903, 2.414790757, 2.388691491, 2.371556988, 2.472891379, 2.426834852, 2.370019612, 2.427140154, 2.42212116, 2.3753618100000002, ]
12-1-462	6	[2.473350018, 2.416920772, 2.4624313190000002, 2.430071882, 2.499326854, 2.4779292269999997, 2.511211374, 2.491451359, 2.453434577, 2.449240757, 2.467166898, 2.4017286909999997, 2.4181545030000002, 2.530132233, 2.509437208, 2.468627461, 2.434886487, 2.4382766479999995, 2.449672225, 2.443541861, 2.440524895, 2.418773429, 2.438703741, 2.4316533299999996, 2.483133784, 2.4680643040000003, 2.478963867, 2.411123171, 2.5047730230000003, 2.426559347, 2.493074323, 2.425425598, 2.464905023, 2.431200911, 2.4741108479999996, 2.46171922, 2.3935216080000004, 2.458426035, 2.433653808, 2.492911298, ]
15-1-593	6	[2.396133091, 2.4345728199999996, 2.390520601, 2.395646685, 2.4669004059999997, 2.417274911, 2.370778015, 2.386620014, 2.439929185, 2.375231617, 2.4589514030000004, 2.453529225, 2.490955477, 2.388757317, 2.446710737, 2.394595591, 2.4143424309999997, 2.397366577, 2.444993594, 2.383704221, 2.400741561, 2.447269816, 2.395150394, 2.391574691, 2.450456925, 2.405827266, 2.3540975570000002, 2.367220144, 2.4157851850000003, 2.4148180860000004, 2.3371068, 2.407377877, 2.37279206, 2.398649313, 2.406359401, 2.4237522350000003, 2.410981294, 2.399539835, 2.410282144, 2.4271463730000002, ]
12-0-662	8	[2.460674569, 2.428178153, 2.453528736, 2.468068431, 2.442686965, 2.393291419, 2.409785875, 2.4016219979999995, 2.4489113079999996, 2.407523863, 2.405686518, 2.406236438, 2.469333592, 2.4548504820000003, 2.3873535780000004, 2.5221543299999998, 2.398248411, 2.4662282110000002, 2.413443891, 2.470277315, 2.4675686829999997, 2.3829988109999998, 2.4316087840000002, 2.447146619, 2.424562959, 2.390717412, 2.433204811, 2.428770256, 2.461104404, 2.4463639209999997, 2.406948392, 2.434085842, 2.4431644020000003, 2.4061699489999997, 2.415756638, 2.4371383960000004, 2.432571214, 2.43676366, 2.4050754239999996, 2.402096905, ]
7-0-707	7	[2.502401628, 2.485616362, 2.497801589, 2.4601854160000003, 2.508245532, 2.477206614, 2.462774438, 2.453487534, 2.426657365, 2.4400634180000003, 2.452139601, 2.435875822, 2.463561956, 2.456954091, 2.482710236, 2.5039264900000004, 2.438609472, 2.442242721, 2.478158165, 2.500483661, 2.449848926, 2.461966392, 2.501543107, 2.4825462789999997, 2.466602404, 2.4230650760000003, 2.506459483, 2.432797047, 2.507172886, 2.448049465, 2.479924744, 2.43910905, 2.6623770309999997, 2.450092246, 2.477411669, 2.437305259, 2.484295769, 2.479965584, 2.4755734240000002, 2.4724260129999998, ]
9-1-154	8	[2.395724467, 2.416263285, 2.361994492, 2.442652192, 2.387253508, 2.42463755, 2.427567099, 2.4133338129999995, 2.3786424550000005, 2.405892841, 2.427779391, 2.4227973240000003, 2.4120879800000004, 2.367350796, 2.4152575150000004, 2.4123527640000004, 2.407274108, 2.420699646, 2.458949491, 2.3948427249999997, 2.390213749, 2.3347880630000004, 2.359244876, 2.3802120899999997, 2.358557082, 2.4298895209999998, 2.43962855, 2.395732665, 2.415255325, 2.371451168, 2.358272085, 2.4096292850000003, 2.393635862, 2.374678263, 2.4101089860000005, 2.445911806, 2.377965658, 2.389088545, 2.4237586540000002, 2.350866284, ]
1-0-439	7	[2.390823627, 2.412710943, 2.659621437, 2.3934936110000002, 2.423315178, 2.4126126479999996, 2.408373439, 2.4238724959999995, 2.369258699, 2.423158873, 2.4134221829999998, 2.4131351, 2.444744576, 2.466336143, 2.4005848480000003, 2.428740664, 2.4449679040000003, 2.442235953, 2.447559066, 2.389522794, 2.4216842610000002, 2.440036507, 2.4326686399999997, 2.468705747, 2.389642392, 2.428374925, 2.44472986, 2.452838305, 2.478590995, 2.410414222, 2.4195489030000004, 2.430194249, 2.4402692659999996, 2.3907201750000002, 2.413539631, 2.392847489, 2.4701755860000003, 2.4483327150000003, 2.4179734170000002, 2.413712362, ]
5-1-543	6	[2.332836928, 2.425473848, 2.3561019439999997, 2.388558046, 2.3685761320000003, 2.387682901, 2.389082373, 2.395392897, 2.4121454150000003, 2.3941513150000002, 2.4162395119999998, 2.368114856, 2.3896138789999997, 2.422349595, 2.511720513, 2.373055599, 2.418620718, 2.3726609419999996, 2.360260623, 2.3227904649999997, 2.346853377, 2.3798890520000002, 2.389098871, 2.421726793, 2.365119451, 2.362850255, 2.376436794, 2.3779740030000003, 2.397692023, 2.476564358, 2.338484877, 2.412348744, 2.3819475, 2.393689921, 2.3752152150000003, 2.402292337, 2.376962848, 2.3792335520000005, 2.3755643020000003, 2.3815125089999998, ]
