15-1-754	4	[2.421094889, 2.431306061, 2.4240940369999997, 2.4140357920000004, 2.4235326500000003, 2.426212519, 2.4620075559999997, 2.429181849, 2.41309489, 2.407141507, 2.393978552, 2.395371547, 2.412004982, 2.402961762, 2.4387843169999996, 2.430921491, 2.379378566, 2.408716101, 2.4081875740000003, 2.403625108, 2.4445414629999997, 2.389655521, 2.456828026, 2.372180798, 2.4257947050000004, 2.366568796, 2.4163296749999996, 2.447799013, 2.4476455269999997, 2.449912684, 2.408024832, 2.4116705850000004, 2.419290244, 2.432620747, 2.39376183, 2.385931852, 2.406933141, 2.40690494, 2.406166363, 2.43795033, ]
15-1-232	6	[2.3593418369999997, 2.325958397, 2.364188072, 2.346689251, 2.3532944110000003, 2.347135975, 2.320456621, 2.340144663, 2.425115856, 2.379330725, 2.3517143650000003, 2.346747669, 2.350887036, 2.437028806, 2.372175272, 2.372388699, 2.424282519, 2.378936637, 2.308244726, 2.3793731059999996, 2.398846475, 2.381060843, 2.3505335809999996, 2.407678388, 2.442088168, 2.361773873, 2.337743831, 2.30771825, 2.392162635, 2.385285809, 2.310895135, 2.368493173, 2.3645998240000003, 2.384737221, 2.381263752, 2.3744085889999997, 2.311678904, 2.3457225449999997, 2.3858583180000004, 2.362894603, ]
15-1-936	5	[2.391968946, 2.399655136, 2.3965351559999997, 2.374669858, 2.356309637, 2.3968113520000003, 2.362497258, 2.411449726, 2.4175664990000003, 2.389411924, 2.45797574, 2.392007165, 2.3765140870000003, 2.356839258, 2.3819400460000004, 2.340205277, 2.398469403, 2.368267886, 2.397487681, 2.4336159250000002, 2.328642921, 2.393190625, 2.3400272010000003, 2.354999265, 2.350838347, 2.3557038350000004, 2.386632693, 2.363421472, 2.3459691800000004, 2.40735664, 2.411268411, 2.383826428, 2.3571187819999997, 2.372165404, 2.3485921530000002, 2.397269338, 2.3766159900000003, 2.33643089, 2.391301704, 2.426977035, ]
15-1-765	2	[2.24589772, 2.265477818, 2.273446367, 2.295825101, 2.279871219, 2.249623019, 2.289896808, 2.2907816, 2.317810744, 2.275474485, 2.234165406, 2.28235482, 2.325787461, 2.291192865, 2.260781948, 2.2649805720000002, 2.2703039130000002, 2.528915004, 2.2509680590000003, 2.2368242269999996, 2.30165207, 2.2869063670000003, 2.328952001, 2.271620607, 2.311617352, 2.3748839999999998, 2.317740817, 2.325520356, 2.310796297, 2.2612850270000004, 2.3179380160000003, 2.341287725, 2.2961721330000002, 2.239923327, 2.2720713100000003, 2.258295881, 2.279433507, 2.28326777, 2.257049047, 2.315057807, ]
8-0-871	7	[2.4517443090000004, 2.5024622479999996, 2.4737142519999997, 2.5326924359999996, 2.547344902, 2.4957602150000002, 2.513011611, 2.466468151, 2.510520391, 2.4959923340000003, 2.510783167, 2.509834443, 2.482583581, 2.478964244, 2.515500922, 2.521514993, 2.5469742969999998, 2.4807860649999998, 2.5195318529999997, 2.489027697, 2.540001149, 2.4542365320000004, 2.50770274, 2.489708797, 2.5150598040000003, 2.414990201, 2.549233493, 2.50101121, 2.510207743, 2.4973195120000002, 2.5013892970000002, 2.5349473739999997, 2.496349144, 2.482623598, 2.5266413759999997, 2.519628666, 2.423335923, 2.507087618, 2.457292149, 2.511936799, ]
15-0-841	6	[2.341263868, 2.371161249, 2.396249228, 2.4046554980000003, 2.3884621480000003, 2.37635102, 2.3619487930000003, 2.3251680710000002, 2.334549593, 2.37196756, 2.417999995, 2.380207552, 2.350277002, 2.391280085, 2.344154913, 2.361981547, 2.353181776, 2.313368736, 2.337640748, 2.354665391, 2.377945135, 2.358660257, 2.408369866, 2.3902610109999998, 2.3720848250000004, 2.402771895, 2.4411776119999997, 2.40154857, 2.3658794739999998, 2.349960783, 2.3433053719999997, 2.420685463, 2.376074839, 2.384771829, 2.421897646, 2.3782474139999996, 2.3812574239999997, 2.4183543530000002, 2.3521065720000003, 2.310161769, ]
15-0-831	3	[2.3654024739999997, 2.313868855, 2.3519138450000003, 2.3634761280000003, 2.383925448, 2.289752895, 2.3636904980000004, 2.3435538979999997, 2.378809678, 2.33468789, 2.328686276, 2.363028807, 2.3297415139999997, 2.363834603, 2.333553299, 2.345665844, 2.315655907, 2.365261507, 2.3638775300000003, 2.289199903, 2.349096263, 2.368045662, 2.3543245, 2.372036414, 2.33355869, 2.318131753, 2.343132315, 2.366593388, 2.340597265, 2.29529097, 2.304586003, 2.358684899, 2.329400793, 2.3210048420000002, 2.348096546, 2.3403139399999997, 2.339424958, 2.327264305, 2.344298376, 2.3178140760000003, ]
15-0-347	5	[2.407438384, 2.3269852020000004, 2.318162284, 2.376927209, 2.335672608, 2.3762145529999996, 2.42709791, 2.338508936, 2.366188866, 2.3870636960000002, 2.376721679, 2.393107038, 2.366129951, 2.3641804740000003, 2.433973875, 2.343602193, 2.357700451, 2.388603088, 2.3417337750000002, 2.3637288109999997, 2.347044178, 2.430061114, 2.347055977, 2.4140478890000003, 2.358629628, 2.351040164, 2.347794997, 2.328965539, 2.3518681399999997, 2.3772864919999996, 2.377111528, 2.3446859890000002, 2.360206026, 2.361748509, 2.374150452, 2.3588597719999997, 2.391486889, 2.34807852, 2.359578023, 2.3913277600000002, ]
15-0-289	8	[2.403127841, 2.434072122, 2.379874574, 2.425465365, 2.405945863, 2.478296409, 2.418424469, 2.407281543, 2.396453085, 2.426709581, 2.404512012, 2.409125474, 2.429039708, 2.3743779899999997, 2.403867981, 2.465873056, 2.439820512, 2.401937063, 2.440557347, 2.410548958, 2.40470625, 2.41954491, 2.41982798, 2.4179094770000003, 2.42573542, 2.46782324, 2.4187295680000003, 2.3601175779999997, 2.47925831, 2.3511132260000003, 2.429710981, 2.407508324, 2.4491655039999998, 2.460583251, 2.4357572989999996, 2.448550105, 2.379649875, 2.414882517, 2.3938387530000003, 2.4149705790000002, ]
14-1-814	5	[2.325978301, 2.364903439, 2.331769006, 2.3615764969999997, 2.3918931170000004, 2.335430288, 2.39644862, 2.3792760910000004, 2.358766654, 2.392935334, 2.4206355950000003, 2.326797355, 2.362152688, 2.372229311, 2.361880609, 2.33580711, 2.3607552210000002, 2.39848886, 2.409074162, 2.382167775, 2.312953459, 2.396497125, 2.347850489, 2.343501904, 2.407949868, 2.3916449959999997, 2.395921615, 2.5012510069999996, 2.40786241, 2.380362327, 2.341302591, 2.367330904, 2.364009879, 2.384654996, 2.461241432, 2.3544290610000003, 2.4183345210000002, 2.387948789, 2.384557922, 2.3593456760000002, ]
