15-0-863	3	[2.369806912, 2.329806917, 2.326761738, 2.3353721309999997, 2.38851412, 2.358433746, 2.531383074, 2.4103046829999997, 2.350277846, 2.3862876340000003, 2.377172239, 2.38321654, 2.365833672, 2.35046334, 2.351469193, 2.35983446, 2.3670666359999997, 2.441040106, 2.407408518, 2.3024580610000003, 2.345350642, 2.397363107, 2.3375359700000002, 2.359428964, 2.398382433, 2.415399254, 2.37561668, 2.4479237200000004, 2.414908519, 2.381413361, 2.380878578, 2.3590095460000002, 2.3560135509999998, 2.378059564, 2.431260703, 2.338737129, 2.369568362, 2.3697390499999997, 2.4105224520000004, 2.336926158, ]
15-0-455	5	[2.476922492, 2.4951762310000003, 2.440794528, 2.4655239979999997, 2.4049162080000004, 2.450743167, 2.524145626, 2.4334773779999996, 2.474095823, 2.387740952, 2.429446469, 2.440777175, 2.424991008, 2.486292888, 2.503305129, 2.498516604, 2.409084544, 2.550706019, 2.4410225249999997, 2.5338864020000003, 2.409838487, 2.4446006789999997, 2.441125665, 2.47596604, 2.458825663, 2.4257973159999997, 2.460859674, 2.4294432689999996, 2.434157679, 2.446645442, 2.4410037449999997, 2.462761324, 2.416970569, 2.415311593, 2.487851953, 2.438307457, 2.4058075910000003, 2.439251128, 2.47929606, 2.45449204, ]
15-1-823	3	[2.3339665640000002, 2.365414286, 2.4085744090000003, 2.3737112000000002, 2.406596936, 2.3946909549999997, 2.397607077, 2.4246794019999998, 2.369042194, 2.363087453, 2.421952773, 2.368830424, 2.383255257, 2.395617393, 2.3801025609999997, 2.410419409, 2.416823216, 2.352318441, 2.4322107300000004, 2.349013981, 2.346582679, 2.383124859, 2.366814024, 2.3521176660000003, 2.397133441, 2.361974023, 2.435303156, 2.423564646, 2.360178244, 2.392197907, 2.349945633, 2.357516537, 2.3967633000000004, 2.380963104, 2.394157959, 2.335415792, 2.400457387, 2.368988485, 2.368222206, 2.375615466, ]
15-1-802	6	[2.43881192, 2.448916694, 2.404869146, 2.4520141659999997, 2.3874350790000003, 2.380098558, 2.435230329, 2.426526118, 2.402975166, 2.3838362429999997, 2.5199718410000003, 2.421065626, 2.3989774539999997, 2.452078394, 2.42397221, 2.437564116, 2.5153713140000002, 2.393227766, 2.5039228510000004, 2.4018571459999998, 2.464206752, 2.4480657380000004, 2.441998537, 2.4163926499999997, 2.4614600909999997, 2.405567794, 2.443580463, 2.388350471, 2.3768997570000003, 2.444150832, 2.389061044, 2.412697854, 2.403418377, 2.4593329409999996, 2.47593787, 2.409429108, 2.366803922, 2.363791789, 2.407918793, 2.443835188, ]
15-0-469	5	[2.435220036, 2.389941276, 2.410551839, 2.369801864, 2.392558688, 2.4424249540000003, 2.428557586, 2.384390166, 2.4088638170000003, 2.361913527, 2.396901873, 2.369645413, 2.3766667580000003, 2.3472184269999996, 2.391364642, 2.35484885, 2.389048798, 2.379412561, 2.3863703990000005, 2.365153808, 2.385663634, 2.3724356669999995, 2.423848583, 2.5423552860000003, 2.444001693, 2.391025856, 2.398026018, 2.5134341609999997, 2.361417807, 2.420188939, 2.397718522, 2.3856395999999997, 2.390062271, 2.3908819119999998, 2.375090769, 2.420304307, 2.396271616, 2.366607944, 2.375911326, 2.355055813, ]
15-1-506	3	[2.3282356469999996, 2.3561672170000003, 2.3547819650000004, 2.402486594, 2.342620968, 2.361414313, 2.348996459, 2.36469461, 2.368898035, 2.368807042, 2.318850619, 2.368361865, 2.3301854779999998, 2.362461257, 2.362220583, 2.333553161, 2.351582337, 2.346842368, 2.315890422, 2.34038164, 2.33383679, 2.3512489719999996, 2.426414635, 2.309106892, 2.356670294, 2.3710121820000003, 2.3331436610000003, 2.395823139, 2.356228981, 2.37935687, 2.407890869, 2.384364174, 2.348175071, 2.379685862, 2.343498084, 2.3565755480000004, 2.4930494320000003, 2.374532138, 2.382035674, 2.328289861, ]
15-1-592	7	[2.440062765, 2.44200895, 2.426023081, 2.3638894710000002, 2.447353498, 2.436013422, 2.4107138079999997, 2.398375003, 2.4626964730000003, 2.439560669, 2.390888728, 2.39027751, 2.42793372, 2.433300869, 2.405454544, 2.499818104, 2.4162401339999997, 2.3917245019999998, 2.4108608919999996, 2.4410622039999996, 2.4524713339999997, 2.39265544, 2.4146365110000003, 2.364654216, 2.3617707400000003, 2.454405994, 2.413208017, 2.4143003849999998, 2.370863614, 2.406414562, 2.430325085, 2.423453684, 2.4270699039999997, 2.4385527719999995, 2.424676651, 2.3775563930000003, 2.45463188, 2.404867536, 2.410902273, 2.461517528, ]
15-0-850	6	[2.528161943, 2.634989743, 2.424158642, 2.4175769870000003, 2.456888054, 2.395043262, 2.40322673, 2.4311330250000003, 2.435799017, 2.412845994, 2.437559986, 2.4425532629999998, 2.4500182859999997, 2.379394061, 2.439599982, 2.4343773570000002, 2.4441027139999996, 2.434598149, 2.456056372, 2.4008429529999997, 2.4199826339999997, 2.465790373, 2.5045422150000003, 2.494902614, 2.451792304, 2.499322263, 2.4518055939999996, 2.407224566, 2.4530629509999997, 2.4123433409999997, 2.5058913489999997, 2.455110702, 2.425366722, 2.454575658, 2.414833333, 2.392104472, 2.4836599429999997, 2.460045465, 2.4262928080000004, 2.4437922819999995, ]
15-1-641	7	[2.5100871259999997, 2.381578431, 2.389875145, 2.445066598, 2.420405743, 2.417405522, 2.408844347, 2.4400108890000003, 2.420780025, 2.404204714, 2.4292206810000003, 2.4012394020000003, 2.437368133, 2.471254302, 2.406760009, 2.470402144, 2.413175932, 2.4673958309999997, 2.4170689800000003, 2.433588027, 2.409424458, 2.4582410759999997, 2.447730404, 2.444336973, 2.455768525, 2.441593308, 2.4234429570000002, 2.426396724, 2.3530006780000003, 2.4012382720000005, 2.4306281860000003, 2.4518846119999997, 2.4227898879999996, 2.396339991, 2.427096724, 2.477462483, 2.455129806, 2.423456353, 2.412952248, 2.4120237490000003, ]
14-1-882	5	[2.405270516, 2.4433007589999995, 2.447850598, 2.4297279940000003, 2.408244309, 2.359641891, 2.414137552, 2.402214136, 2.422820741, 2.450429359, 2.4105331640000003, 2.43819492, 2.410692919, 2.42525028, 2.389911842, 2.42059638, 2.43932801, 2.384656947, 2.4228781, 2.417178223, 2.3966429380000003, 2.4144271059999998, 2.411477048, 2.4582723079999997, 2.4683714429999997, 2.456844561, 2.407359778, 2.4351803409999997, 2.403022953, 2.464291695, 2.4079766740000004, 2.472323734, 2.41913397, 2.396724279, 2.4030944310000004, 2.394375244, 2.409112436, 2.4279291450000002, 2.4356608790000003, 2.4530968349999998, ]
