0-0-81	12	[2.4107210610000003, 2.401237707, 2.431340638, 2.446834369, 2.5194801399999998, 2.432693263, 2.487444019, 2.417047562, 2.468271866, 2.4512801339999997, 2.409378254, 2.480438171, 2.452610914, 2.417319993, 2.479079836, 2.475433996, 2.427461405, 2.463584091, 2.463708461, 2.468239943, 2.498131345, 2.465650132, 2.412896355, 2.454036257, 2.446280841, 2.469772161, 2.5044691230000002, 2.43286901, 2.429822943, 2.506128096, 2.427152343, 2.435917482, 2.4577153259999998, 2.4744970939999997, 2.457788653, 2.452999814, 2.422716143, 2.41645527, 2.431224783, 2.411074622, ]
15-1-96	8	[2.3647395330000003, 2.3950299250000002, 2.381602454, 2.4554439799999996, 2.4331613639999996, 2.4159822550000003, 2.444492294, 2.3816596050000003, 2.465276878, 2.403360304, 2.404270589, 2.4525124499999995, 2.417416918, 2.457038263, 2.4343748130000002, 2.392178121, 2.424612055, 2.445245354, 2.3768456799999997, 2.3952391950000003, 2.4754262650000003, 2.4496677379999996, 2.403108549, 2.361336471, 2.419677563, 2.3762431609999997, 2.432957678, 2.439462517, 2.394967688, 2.399227255, 2.4644551220000004, 2.5015516699999996, 2.399733327, 2.467452637, 2.446485054, 2.438712536, 2.371999065, 2.4226711090000004, 2.420364029, 2.441405101, ]
15-1-853	4	[2.373340917, 2.405096024, 2.444087605, 2.4052595419999996, 2.4424345460000003, 2.3753721889999997, 2.427578229, 2.374176641, 2.37985734, 2.384504724, 2.362551903, 2.415447547, 2.366724225, 2.394204488, 2.381679545, 2.389327473, 2.439425838, 2.384384088, 2.346852551, 2.41806091, 2.3763290699999997, 2.3631796119999997, 2.415229395, 2.399929033, 2.392744426, 2.375738566, 2.3534666509999997, 2.401345137, 2.379612909, 2.41907167, 2.417008276, 2.368598521, 2.365180434, 2.417085053, 2.372094416, 2.4066696599999995, 2.381792235, 2.434295908, 2.373814132, 2.391625291, ]
15-1-997	3	[2.40869137, 2.449145617, 2.438688453, 2.3878610630000003, 2.461748408, 2.415174866, 2.463207995, 2.427907669, 2.44780095, 2.45754672, 2.381730456, 2.407988881, 2.442950388, 2.392123059, 2.4833675709999996, 2.4443688619999997, 2.411706631, 2.4284076100000003, 2.4336219249999997, 2.4624324189999998, 2.444897634, 2.412287639, 2.445460857, 2.390575862, 2.3844155160000002, 2.389190227, 2.4381987929999998, 2.4407478419999995, 2.426467904, 2.423044321, 2.3967423080000003, 2.416069255, 2.467355665, 2.38474957, 2.457667367, 2.441544558, 2.411346591, 2.433494141, 2.46713438, 2.394847896, ]
15-1-34	8	[2.411797891, 2.447977245, 2.4152343800000002, 2.426296716, 2.4106858780000002, 2.446091791, 2.420332479, 2.440945801, 2.3923963149999996, 2.42237951, 2.464575466, 2.439714629, 2.432589161, 2.484513974, 2.423881413, 2.398508677, 2.457012587, 2.414832948, 2.451581765, 2.44326934, 2.45675519, 2.387476846, 2.435324832, 2.450935837, 2.433861425, 2.462275676, 2.4253301290000002, 2.389341736, 2.404705137, 2.434368782, 2.495937937, 2.448205343, 2.430785118, 2.455814782, 2.4344878759999995, 2.421671623, 2.357303899, 2.388489205, 2.4531554339999997, 2.4401553939999996, ]
14-1-161	8	[2.477762921, 2.4539320119999997, 2.428579896, 2.440910157, 2.4604825619999997, 2.4599514339999997, 2.433785618, 2.470400181, 2.43459641, 2.445004237, 2.400386778, 2.407535861, 2.445384861, 2.419627143, 2.4219191149999997, 2.455559064, 2.476493755, 2.47445307, 2.447050517, 2.408869803, 2.5324650039999996, 2.417772386, 2.5164007980000003, 2.420745753, 2.430135795, 2.4028455959999997, 2.4238610549999997, 2.436722682, 2.41769786, 2.471317073, 2.448367526, 2.450799094, 2.443950804, 2.4264207200000003, 2.433682588, 2.45087484, 2.4807549470000003, 2.409535859, 2.457763398, 2.467057685, ]
15-0-119	5	[2.478315274, 2.402472953, 2.46483673, 2.43696473, 2.44574035, 2.528694321, 2.469641856, 2.395184435, 2.421024454, 2.391001665, 2.441227553, 2.432212132, 2.420502453, 2.440523417, 2.4256047240000003, 2.450278786, 2.408666878, 2.4265222740000003, 2.430865322, 2.4249766680000002, 2.429861535, 2.4489429, 2.4645616550000002, 2.4699660139999997, 2.4963280439999997, 2.4092657809999998, 2.4214761970000005, 2.431567605, 2.430171391, 2.40521147, 2.424256103, 2.4701175490000002, 2.4689579649999995, 2.46245435, 2.4056283769999998, 2.439705646, 2.464332755, 2.4673223970000002, 2.465031346, 2.4574840910000004, ]
15-0-364	6	[2.3470056919999998, 2.341437261, 2.351674055, 2.4060748949999997, 2.3551790940000004, 2.327657145, 2.376619347, 2.346771474, 2.3764193160000002, 2.368136763, 2.3693025530000003, 2.381320215, 2.369458239, 2.340118236, 2.4229812, 2.3852966739999997, 2.417928368, 2.3682380199999997, 2.396336144, 2.345979718, 2.3050696790000003, 2.3571201769999997, 2.372124622, 2.3508840930000003, 2.373852701, 2.3426247790000003, 2.355536367, 2.337310138, 2.3615167799999996, 2.421771309, 2.4062603389999997, 2.34216841, 2.330097938, 2.351945312, 2.329748844, 2.4083585999999997, 2.347296882, 2.3948232529999998, 2.350918489, 2.358065894, ]
14-1-283	6	[2.3512178899999996, 2.457971284, 2.346103577, 2.412595627, 2.356990668, 2.365469594, 2.336174893, 2.417311251, 2.363033291, 2.380387973, 2.361317455, 2.397317958, 2.391624635, 2.3904830489999997, 2.3680663840000005, 2.391698578, 2.4209945819999996, 2.365335176, 2.414443817, 2.4011283729999997, 2.35156381, 2.3999478630000004, 2.365837102, 2.390135747, 2.3873217660000003, 2.3826722279999997, 2.333808585, 2.3680898800000003, 2.3213750969999998, 2.353812456, 2.3629239220000002, 2.3831268779999997, 2.358880118, 2.365018203, 2.360175576, 2.412305789, 2.3953376129999997, 2.3737787920000004, 2.36390555, 2.421999034, ]
15-0-233	6	[2.384155748, 2.409604418, 2.404429129, 2.357389917, 2.3432174740000002, 2.355886804, 2.366562322, 2.389646398, 2.35961328, 2.349597857, 2.358946597, 2.357045903, 2.408039503, 2.348291588, 2.425010071, 2.40379011, 2.3280446140000004, 2.3451646090000002, 2.358775232, 2.416122078, 2.3577378309999997, 2.376445127, 2.381532591, 2.3826579160000003, 2.434671331, 2.3807360920000002, 2.360907136, 2.385854683, 2.474012243, 2.3547869839999995, 2.441330372, 2.362960378, 2.429756396, 2.406227988, 2.3835591729999996, 2.368122882, 2.330252077, 2.34171484, 2.359476235, 2.356473692, ]
