15-1-374	4	[2.4193648229999996, 2.405571629, 2.347840756, 2.375339641, 2.43412112, 2.4077578080000004, 2.3767833470000004, 2.436758703, 2.402716671, 2.4097422440000003, 2.403386829, 2.4882014089999998, 2.3961931109999997, 2.416406331, 2.383408407, 2.4883803810000003, 2.430788352, 2.41902899, 2.453709434, 2.375594677, 2.417197669, 2.44974591, 2.418054607, 2.4225684100000002, 2.376466724, 2.399617293, 2.390051521, 2.4473375170000002, 2.4324932290000003, 2.41941497, 2.419983625, 2.393644825, 2.396545349, 2.39524883, 2.410550451, 2.393553037, 2.386982034, 2.398616874, 2.383019486, 2.390949074, ]
15-0-440	6	[2.4049245790000002, 2.333477405, 2.379226012, 2.340408537, 2.3453156059999998, 2.355354221, 2.335635366, 2.35956734, 2.4063797750000004, 2.4085546410000003, 2.352258637, 2.3970600749999997, 2.3765932320000003, 2.3675688480000003, 2.349728255, 2.373885445, 2.3708523070000003, 2.368723631, 2.386454408, 2.3369375640000003, 2.378351482, 2.397010647, 2.408932931, 2.356766758, 2.391482078, 2.406925374, 2.334703073, 2.370439499, 2.330651718, 2.3743194560000003, 2.385003965, 2.408199652, 2.338043782, 2.395281389, 2.396663498, 2.381032584, 2.4424199, 2.382396906, 2.321034069, 2.398973217, ]
15-0-568	7	[2.3818442710000003, 2.4239074790000004, 2.309270267, 2.3511673010000003, 2.393628604, 2.349869961, 2.3740691949999997, 2.354359025, 2.355549335, 2.38052858, 2.3582963169999998, 2.364558814, 2.350920908, 2.348239587, 2.395649827, 2.333677411, 2.396374861, 2.3596272259999997, 2.468727029, 2.3675164310000003, 2.39326818, 2.4150732710000002, 2.321415754, 2.327660807, 2.3764813140000003, 2.335388189, 2.328440107, 2.366022715, 2.401186108, 2.3959418909999997, 2.359480794, 2.369245967, 2.350718587, 2.416725118, 2.375252099, 2.360651255, 2.378728927, 2.350742793, 2.3828607490000002, 2.364246075, ]
14-1-130	9	[2.4146597940000003, 2.435560465, 2.4813275029999997, 2.4504250499999998, 2.463270553, 2.416075837, 2.496323566, 2.4339212860000004, 2.4914384, 2.4277696279999996, 2.4277997030000003, 2.399435447, 2.503810647, 2.4190972430000004, 2.4433338190000002, 2.4459473440000004, 2.484074201, 2.378686672, 2.4476061909999998, 2.473346495, 2.4632166349999998, 2.424282904, 2.4652131219999998, 2.461795349, 2.477873846, 2.435643178, 2.458599428, 2.4095692300000002, 2.429718792, 2.4026049780000003, 2.478754555, 2.434588519, 2.495741818, 2.404722849, 2.4550822510000003, 2.4742754799999997, 2.4078994390000004, 2.417626642, 2.4843432009999997, 2.4062263699999997, ]
0-0-251	8	[2.414493185, 2.4214200200000002, 2.361359648, 2.389860808, 2.352561865, 2.426919803, 2.4260821850000003, 2.366804459, 2.3836664250000004, 2.4209509770000004, 2.362627152, 2.4597047709999997, 2.4192182769999997, 2.3634347160000004, 2.453298707, 2.45020251, 2.374161625, 2.399022796, 2.412171318, 2.401652715, 2.4242595920000003, 2.43354813, 2.4129186209999998, 2.4328997489999997, 2.468658284, 2.3943912000000003, 2.397982967, 2.419686033, 2.4020789160000002, 2.427085311, 2.450014781, 2.4484163089999997, 2.390439916, 2.3958792370000004, 2.377569358, 2.395286685, 2.385104914, 2.4067283820000003, 2.4148254830000004, 2.389533965, ]
14-0-206	7	[2.461552059, 2.514972897, 2.399476687, 2.434558114, 2.4509197599999997, 2.3954669720000004, 2.473936556, 2.40362615, 2.359193466, 2.463171625, 2.455499564, 2.436161631, 2.4044873109999996, 2.406200479, 2.427351587, 2.3852542440000004, 2.405355525, 2.3968636080000003, 2.398066392, 2.3935247910000004, 2.399775728, 2.4417910800000002, 2.403138254, 2.39054248, 2.433701375, 2.43569699, 2.4149337589999997, 2.3902546420000004, 2.4225280930000004, 2.384620512, 2.448701158, 2.408094718, 2.39461995, 2.408835883, 2.421825352, 2.4219408330000003, 2.43525984, 2.501855377, 2.388464113, 2.387002653, ]
15-1-876	4	[2.294716969, 2.3386501710000003, 2.359882915, 2.375482888, 2.361735066, 2.330662406, 2.337334253, 2.336039775, 2.39438716, 2.330403906, 2.367012788, 2.448773257, 2.3295867450000003, 2.326688157, 2.316798094, 2.344166085, 2.347109653, 2.3472554249999997, 2.407264017, 2.3937946770000003, 2.373521646, 2.3891845170000003, 2.315926006, 2.356657037, 2.356550381, 2.328989653, 2.4064733719999998, 2.3161056749999998, 2.3524041959999997, 2.3423618790000003, 2.344098919, 2.317578868, 2.324083845, 2.407736591, 2.334637191, 2.344545835, 2.349583864, 2.3554493930000002, 2.3314473180000004, 2.398056102, ]
15-0-531	7	[2.387332791, 2.355551749, 2.425454673, 2.377640378, 2.467946228, 2.408260821, 2.376601533, 2.384030046, 2.405454106, 2.40788725, 2.436062736, 2.41719786, 2.381751295, 2.420639801, 2.423316141, 2.4562334750000003, 2.4155925409999996, 2.4126613509999997, 2.381542545, 2.432297599, 2.416027341, 2.50920568, 2.387703193, 2.425865981, 2.4736753150000004, 2.3999841579999996, 2.3712166289999996, 2.440489827, 2.4080352830000002, 2.415746253, 2.4807599949999997, 2.3888621480000003, 2.407014845, 2.428511695, 2.417478799, 2.394941828, 2.375257976, 2.378876213, 2.4354766430000003, 2.3960183059999998, ]
15-1-588	6	[2.411659923, 2.3504073290000003, 2.412720299, 2.377848588, 2.384440732, 2.436719347, 2.366783092, 2.43305349, 2.374956806, 2.3874377330000005, 2.422648805, 2.387591371, 2.398424113, 2.404874136, 2.3667584770000003, 2.371116812, 2.401217742, 2.3851604260000006, 2.381756767, 2.340027096, 2.3668046260000004, 2.3607257280000002, 2.385638209, 2.4080906320000004, 2.339161214, 2.404828697, 2.549721224, 2.385316907, 2.343081792, 2.3528531609999996, 2.414933559, 2.386123662, 2.3430417190000004, 2.361066064, 2.4151115659999998, 2.522944411, 2.3410635060000002, 2.429507299, 2.400096411, 2.394055326, ]
14-1-813	5	[2.405500161, 2.417001196, 2.3325088320000003, 2.3830092499999997, 2.4106972449999997, 2.37870739, 2.4282311439999997, 2.349206505, 2.372867519, 2.369162661, 2.386305529, 2.372434828, 2.411280691, 2.4330341570000003, 2.40010849, 2.4303533909999997, 2.361985209, 2.365330823, 2.434217688, 2.436659882, 2.400369128, 2.3966104909999997, 2.392713998, 2.427704518, 2.407232267, 2.4099519640000002, 2.397440382, 2.3671329229999998, 2.324677909, 2.375403329, 2.343424396, 2.408763063, 2.3930859360000003, 2.377393385, 2.387077194, 2.405707703, 2.4802474699999997, 2.441100118, 2.3573122970000004, 2.407858603, ]
15-1-641	7	[2.3673877670000003, 2.451867793, 2.436490144, 2.449174815, 2.3672822840000003, 2.377207313, 2.394079278, 2.390514497, 2.403415665, 2.3902757169999997, 2.441191582, 2.435682079, 2.4730487809999997, 2.4616506200000003, 2.4454882509999996, 2.371742918, 2.394124702, 2.432832121, 2.424249028, 2.375000428, 2.405417861, 2.4451661070000004, 2.479724756, 2.4274079440000005, 2.453366816, 2.4670547569999997, 2.4141870880000003, 2.428130495, 2.419511842, 2.437580677, 2.4166777450000003, 2.41039638, 2.413737661, 2.400533876, 2.439169929, 2.398657845, 2.423754472, 2.4472961570000002, 2.376338146, 2.453230768, ]
14-1-354	7	[2.476307309, 2.429470878, 2.485827869, 2.4708230199999996, 2.434806216, 2.4997726690000004, 2.524155776, 2.4626477209999997, 2.484147101, 2.47377943, 2.4578836120000003, 2.43859478, 2.490222551, 2.459153638, 2.441864275, 2.529765725, 2.4627956490000003, 2.4688809679999997, 2.469275314, 2.4532632839999997, 2.4538016259999997, 2.421362549, 2.4419131689999998, 2.4558880299999997, 2.466685882, 2.437169962, 2.451505771, 2.448948564, 2.440300308, 2.4497896059999995, 2.463320566, 2.5429424320000003, 2.466378886, 2.4686275889999996, 2.4657868539999996, 2.47352197, 2.481319406, 2.44736377, 2.478985839, 2.45156158, ]
