15-4-21-1	8	[2.807942481, 2.791653175, 2.823218529, 2.787096796, 2.8200416429999997, 2.751491634, 2.767261506, 2.791555409, 2.861015487, 2.848294591, 2.845281994, 2.721500832, 2.81732999, 2.8134103379999997, 2.7293953970000002, 2.757312304, 2.798440843, 2.817690317, 2.820389258, 2.771728696, 2.8010165459999996, 2.8223473529999996, 2.824445023, 2.758802376, 2.7948129469999996, 2.763568567, 2.872412645, 2.790680643, 2.729366604, 2.8841033489999996, 2.768875194, 2.757381567, 2.815671591, 2.818286639, 2.837095258, 2.7895242000000002, 2.813678762, 2.78535535, 2.828373483, 2.743887353, ]
2-63-21-0	7	[2.596143874, 2.6631444450000004, 2.666079149, 2.6246542980000003, 2.663600877, 2.665103799, 2.631408987, 2.651636784, 2.661267129, 2.6849372999999996, 2.6646897469999997, 2.6783498679999997, 2.667648896, 2.634451841, 2.638689421, 2.6909988599999997, 2.6552502309999997, 2.672080687, 2.666224787, 2.60914528, 2.808376592, 2.652933032, 2.654804436, 2.683370733, 2.654230639, 2.64749718, 2.653671966, 2.668280869, 2.643736251, 2.659711205, 2.6603095260000003, 2.695783752, 2.603272562, 2.6691996170000003, 2.6381732689999997, 2.622361651, 2.648017418, 2.662346068, 2.633555303, 2.5966196630000002, ]
6-3-8-1	11	[2.601303343, 2.6173762309999997, 2.634904346, 2.600723788, 2.7062398389999998, 2.705451266, 2.664077882, 2.580106405, 2.60375919, 2.66125885, 2.91616337, 2.679870616, 2.680482128, 2.57621897, 2.624257875, 2.680950256, 2.60513208, 2.616070768, 2.611923148, 2.6827446979999996, 2.666810913, 2.68973414, 2.8709050730000003, 2.655192362, 2.658713412, 2.714396926, 2.637603692, 2.63211582, 2.6512793940000003, 2.66387763, 2.645004059, 2.656052805, 2.694088287, 2.696098747, 2.661916679, 2.638504609, 2.576429364, 2.691650669, 2.6321992850000004, 2.598511022, ]
10-32-9-1	11	[2.845988258, 2.812821943, 2.854054976, 2.874558148, 2.821141251, 2.810960231, 2.811623673, 2.843690183, 2.816377406, 2.78697524, 2.847031921, 2.813815539, 2.896476275, 2.828115714, 2.8303874970000003, 2.817256708, 2.847494397, 2.7760493189999997, 2.77686704, 2.7848606339999997, 2.8317025019999997, 2.828367944, 2.768863421, 2.810808915, 2.887674061, 2.786638413, 2.823188008, 2.814077613, 2.78990052, 2.823182602, 2.769549948, 2.869229036, 2.887570461, 2.7751435530000004, 2.791034344, 2.771241994, 2.805978668, 2.7776717360000003, 2.844537253, 2.77553784, ]
11-21-5-1	8	[2.753678481, 2.7452161659999996, 2.697461456, 2.770019255, 2.759479409, 2.693153969, 2.7653228409999997, 2.769962307, 2.790637989, 2.786442796, 2.7690661089999997, 2.7672179829999997, 2.695100546, 2.77911965, 2.711612925, 2.7030785780000004, 2.745981682, 2.745025359, 2.7590274669999997, 2.8023693969999997, 2.770150124, 2.770808722, 2.7189135209999997, 2.811589605, 2.785045336, 2.746401079, 2.765220678, 2.785360047, 2.71286309, 2.8615554029999997, 2.759526206, 2.8137708, 2.744254095, 2.743764614, 2.756801406, 2.768057474, 2.7757376120000004, 2.7561085829999996, 2.762434657, 2.784162221, ]
6-49-21-1	8	[2.82072279, 2.9086863110000003, 2.7607053280000002, 2.815568458, 2.784858705, 2.7927799909999997, 2.862820384, 2.87269945, 2.81051181, 2.750821099, 2.7857674149999996, 2.762958115, 2.783575765, 2.819709777, 2.828056194, 2.77913448, 2.823887751, 2.855497028, 2.85440365, 2.8252591949999997, 2.90738211, 2.8201858289999997, 2.858782857, 2.873252949, 2.803229373, 2.7795146070000003, 2.8010822290000004, 2.85264949, 2.869156429, 2.8605814240000003, 2.931352517, 2.845815407, 2.8553847990000003, 2.881331562, 2.8131215990000005, 2.786026341, 2.834413063, 2.885991776, 2.819718773, 2.850976104, ]
7-45-8-3	7	[2.739473149, 2.789544076, 2.6827776300000004, 2.744450552, 2.678073418, 2.7544636130000004, 2.7548220949999997, 2.753038426, 2.7437236169999997, 2.737067529, 2.775900316, 2.750005091, 2.677266895, 2.7709450970000002, 2.696426215, 2.699584302, 2.734899412, 2.7056492569999997, 2.733253496, 2.710015664, 2.760029196, 2.763713314, 2.743193956, 2.7028208009999997, 2.694797357, 2.7540238639999997, 2.761788604, 2.7121652430000003, 2.773786302, 2.7360929819999997, 2.797413286, 2.7223601179999997, 2.748878378, 2.726510614, 2.6951315520000003, 2.694380032, 2.7253904209999997, 2.795730717, 2.7723689069999997, 2.730840214, ]
8-39-18-1	9	[2.5488025499999996, 2.543556638, 2.5277663329999998, 2.534689555, 2.556178334, 2.544423321, 2.5959365329999997, 2.589375525, 2.532354529, 2.5762420649999997, 2.593969276, 2.583786693, 2.585621155, 2.573325102, 2.606074407, 2.630061141, 2.529886801, 2.595769935, 2.5519523399999997, 2.603606362, 2.627052014, 2.5882894679999997, 2.611811809, 2.596080761, 2.6033463379999997, 2.557226232, 2.590647789, 2.5830392790000003, 2.6282822550000002, 2.534478773, 2.613203309, 2.5482148909999998, 2.559911606, 2.6193298169999997, 2.592484924, 2.5942466680000003, 2.584786334, 2.616662327, 2.598620555, 2.620270658, ]
2-35-0-3	11	[2.766928643, 2.733869252, 2.7741723979999997, 2.742550011, 2.701688408, 2.768100931, 2.7929089350000003, 2.749100215, 2.719646244, 2.672863703, 2.731000916, 2.744816208, 2.783064553, 2.761098368, 2.758261203, 2.777791463, 2.769067775, 2.7391427889999997, 2.75439016, 2.743847129, 2.767916765, 2.666600213, 2.691255131, 2.716883558, 2.78525509, 2.766022526, 2.699215712, 2.7655748859999996, 2.682074492, 2.698267124, 2.760131857, 2.6646730339999998, 2.771165749, 2.689522513, 2.7306363439999997, 2.6943091839999997, 2.711893841, 2.76878693, 2.7637886910000002, 2.784198323, ]
15-26-11-2	6	[2.436418506, 2.5241950089999996, 2.450480885, 2.442252966, 2.480890228, 2.499090176, 2.421227214, 2.4007765300000004, 2.4915641319999997, 2.465940247, 2.388240815, 2.412453291, 2.487631329, 2.479565328, 2.3984171960000005, 2.433662434, 2.461377216, 2.43835258, 2.437265153, 2.482032431, 2.473265488, 2.426983806, 2.522882739, 2.508793913, 2.444999265, 2.423421176, 2.452423028, 2.471881629, 2.462085679, 2.460483285, 2.457404162, 2.449330711, 2.453948663, 2.401593601, 2.458412934, 2.426078822, 2.483173371, 2.4136682680000003, 2.459186478, 2.438864294, ]
12-25-27-0	8	[2.586081226, 2.6545186199999997, 2.614140387, 2.637011055, 2.617047558, 2.63891504, 2.679497956, 2.568241482, 2.6743651259999996, 2.6038094789999997, 2.653739609, 2.637725752, 2.5887883809999996, 2.599968334, 2.65549649, 2.610534416, 2.6435401830000003, 2.631300746, 2.618266986, 2.634073835, 2.6374076289999997, 2.603748693, 2.62757517, 2.655687131, 2.6236573119999997, 2.585945395, 2.633108396, 2.620622556, 2.646335163, 2.568294411, 2.56096126, 2.601787624, 2.658425179, 2.6362090830000002, 2.626201036, 2.629172364, 2.6420980519999997, 2.623962122, 2.679418961, 2.6295662159999997, ]
9-14-30-0	8	[2.473683913, 2.504068228, 2.485415744, 2.527622847, 2.496686233, 2.475382684, 2.440611142, 2.476299764, 2.506212681, 2.4193191259999995, 2.4751605210000003, 2.624777344, 2.4806655859999998, 2.5070279099999997, 2.503352841, 2.4797440859999997, 2.4964471329999998, 2.484639248, 2.4657628449999995, 2.4826564939999995, 2.425449834, 2.4420654820000003, 2.459227156, 2.4768827709999997, 2.4738761090000003, 2.527552734, 2.461765098, 2.4261386799999998, 2.500445521, 2.416974863, 2.479841414, 2.4499150149999998, 2.438063685, 2.5043430499999997, 2.486656629, 2.425259304, 2.437443002, 2.505968953, 2.523280198, 2.4648906869999996, ]
8-48-16-1	12	[2.9433590020000002, 2.8533400380000002, 2.872636547, 2.898118556, 2.92753086, 2.958194601, 2.9455610119999998, 2.895001511, 2.885055142, 2.863057318, 2.962839941, 2.8857094850000005, 2.9352286789999997, 2.890133001, 2.9145521820000004, 2.935001703, 2.925076968, 2.970968731, 2.9328718080000002, 2.93003589, 2.9028753959999998, 2.950856559, 2.945655524, 2.9070969040000003, 2.908251908, 2.888670621, 2.925923282, 2.848147874, 2.9232425170000003, 2.9623339640000004, 2.923336399, 2.9221218359999996, 2.937643045, 2.864494413, 2.8961866370000005, 2.9135149730000003, 2.876404098, 2.85835245, 2.945998592, 2.9394014549999996, ]
