9588	7	[1.142557379, 1.152760226, 1.163070985, 1.1283724720000001, 1.148006084, 1.169728424, 1.154367357, 1.157887144, 1.151009716, 1.1397765349999998, 1.171895951, 1.1680458880000002, 1.206470158, 1.161639878, 1.149329576, 1.12458489, 1.1656795789999999, 1.179194494, 1.185641145, 1.1825907150000001, 1.145013492, 1.1651016440000002, 1.139136223, 1.1635170799999999, 1.191546065, 1.144947898, 1.160173761, 1.1577442420000001, 1.1690159619999998, 1.1627103, 1.14933157, 1.14043083, 1.1594658729999998, 1.178045094, 1.133528479, 1.150282159, 1.147678958, 1.1760014410000001, 1.150439552, 1.163414317, ]
9069	6	[1.2076160100000002, 1.2110169590000002, 1.217606484, 1.198798853, 1.2158542230000002, 1.2264126869999998, 1.21609855, 1.23527005, 1.232586555, 1.1905520250000001, 1.185983693, 1.192231993, 1.219291986, 1.224958323, 1.215706399, 1.247277267, 1.1921614090000001, 1.195246824, 1.225205051, 1.238078993, 1.2403530379999999, 1.2009578589999998, 1.217123487, 1.217731752, 1.200905518, 1.208588188, 1.199059046, 1.210680451, 1.227229383, 1.175616083, 1.1977286780000003, 1.2256764310000001, 1.204351025, 1.227400126, 1.250052961, 1.212729686, 1.212301753, 1.2438644440000002, 1.249011214, 1.216315571, ]
8902	8	[1.285027709, 1.266967006, 1.239558547, 1.2618898260000002, 1.275351589, 1.243602804, 1.2523001100000002, 1.276935404, 1.2326520970000001, 1.273932942, 1.290061041, 1.292599055, 1.266904481, 1.2469619660000002, 1.2794104480000001, 1.2565702280000002, 1.3048374630000001, 1.236586146, 1.262149142, 1.2496487740000002, 1.278457941, 1.280091789, 1.2723684359999998, 1.2762675749999999, 1.2430023289999999, 1.261135955, 1.2678610199999998, 1.2491875179999998, 1.285499194, 1.24715342, 1.2773233459999997, 1.250140782, 1.2759538639999999, 1.276696843, 1.2656153900000002, 1.30308716, 1.263610175, 1.242642721, 1.2767900680000002, 1.2510843440000001, ]
13917	5	[0.9823674340000002, 0.988719397, 0.989800255, 0.985759332, 0.9802935269999999, 0.986711491, 0.988615139, 0.964265956, 0.98873864, 0.9977642089999998, 0.9929579530000001, 0.9755255269999998, 0.9945985079999999, 0.972113078, 0.9709125220000001, 1.0089933229999999, 0.9933347950000001, 0.992013317, 1.00717776, 1.003366788, 0.98574569, 1.000174069, 1.0074782660000001, 1.001686981, 0.990561927, 0.9709621339999999, 0.9910153530000001, 1.001406502, 1.005225945, 0.98736694, 0.9878477350000001, 0.9773474440000001, 0.9848901589999999, 0.9703198130000001, 1.0086725349999999, 0.9782690060000001, 0.994400661, 0.972057661, 0.9959856640000001, 1.0064084899999999, ]
11523	8	[1.216218663, 1.188728016, 1.236716705, 1.183498881, 1.2001397980000001, 1.220956309, 1.2000939389999998, 1.214507104, 1.2031797620000002, 1.217851699, 1.191756819, 1.182964125, 1.186982658, 1.204540072, 1.218906585, 1.1904327289999999, 1.166938719, 1.2094760189999998, 1.2341506770000001, 1.230231567, 1.2129024010000002, 1.2038800269999999, 1.175500411, 1.176676095, 1.205039724, 1.1814954210000002, 1.2111523800000001, 1.234039822, 1.183429055, 1.2191528990000002, 1.200671792, 1.204078053, 1.220705582, 1.1900352810000001, 1.173104562, 1.178718415, 1.211917505, 1.2306362069999999, 1.214951971, 1.223166485, ]
9459	6	[1.195221533, 1.248747539, 1.1979061739999999, 1.236898395, 1.244195286, 1.228342926, 1.2498073539999999, 1.22133558, 1.207801456, 1.229043628, 1.214784152, 1.236697685, 1.221364233, 1.207501314, 1.235482792, 1.232343939, 1.244757506, 1.192900942, 1.211133869, 1.224428559, 1.2458864779999999, 1.2065507659999999, 1.240805967, 1.237284159, 1.199625978, 1.2396833900000002, 1.229678104, 1.277002926, 1.222798974, 1.2125653410000001, 1.2220501049999999, 1.221406435, 1.242895051, 1.242313394, 1.2295494480000002, 1.231060682, 1.185739941, 1.2552825630000002, 1.199580149, 1.231289318, ]
9955	6	[1.1125371450000001, 1.115200765, 1.092947707, 1.0889424619999999, 1.099110405, 1.09637193, 1.101445883, 1.137815028, 1.131633928, 1.0963400280000002, 1.099784348, 1.122332023, 1.111970222, 1.0803438220000001, 1.120748351, 1.103454651, 1.1052568050000002, 1.093129581, 1.096951755, 1.105702704, 1.108264473, 1.11597865, 1.086941687, 1.112937929, 1.109344278, 1.13014948, 1.113216397, 1.126972823, 1.122715393, 1.12410466, 1.111542689, 1.122092128, 1.107791256, 1.122659961, 1.112273154, 1.113561057, 1.0997787030000001, 1.074820411, 1.108961264, 1.1080231660000002, ]
11694	5	[1.056177601, 1.051362892, 1.0372107, 1.0473624369999999, 1.0625543670000002, 1.037511529, 1.046349721, 1.0203288430000002, 1.05667379, 1.023526346, 1.0531841910000002, 1.036389943, 1.050591301, 1.0208471650000002, 1.068731374, 1.061320399, 1.05735019, 1.061149399, 1.076526852, 1.0532570220000002, 1.04760207, 1.047040447, 1.061339246, 1.0684380009999999, 1.053039881, 1.050781545, 1.056153524, 1.0596599109999998, 1.049093756, 1.042115087, 1.0655846629999999, 1.0250589479999999, 1.048453282, 1.067719295, 1.05450362, 1.0660886660000002, 1.08189962, 1.060961567, 1.043202683, 1.0583213889999998, ]
11750	5	[1.0728320020000002, 1.046649651, 1.05076412, 1.0688165399999998, 1.018812843, 1.0431120470000002, 1.050818611, 1.064660823, 1.056906186, 1.056637199, 1.044158483, 1.048022186, 1.0521896290000001, 1.0671239430000001, 1.047457111, 1.046352867, 1.076000185, 1.052786129, 1.038086789, 1.061448497, 1.057379402, 1.042296546, 1.057268953, 1.059214664, 1.046849218, 1.052508549, 1.065463922, 1.030167322, 1.0636107479999999, 1.03922433, 1.0380606719999999, 1.0857916250000001, 1.075436905, 1.058520779, 1.02035499, 1.048689603, 1.0629009750000002, 1.057888209, 1.064645317, 1.05134596, ]
2852	9	[1.1596009569999999, 1.146755094, 1.148490754, 1.165509074, 1.15705232, 1.157393547, 1.162835291, 1.142341096, 1.143409894, 1.167227612, 1.121915054, 1.158101602, 1.131458843, 1.1652051270000001, 1.1506234119999998, 1.126476604, 1.18416722, 1.1620241199999999, 1.164589497, 1.140311472, 1.1531397550000002, 1.129805744, 1.168339072, 1.140446813, 1.182653853, 1.158985983, 1.1655009029999999, 1.136496309, 1.1337033970000001, 1.1311387320000001, 1.1648111069999998, 1.1533359650000001, 1.1548759039999998, 1.1538236130000001, 1.1146018819999999, 1.155907445, 1.1503485109999998, 1.150488079, 1.151004791, 1.161524304, ]
