2749	6	[1.0712698, 1.108716, 1.1219904269999998, 1.0977581550000002, 1.101198388, 1.1253160850000001, 1.095425593, 1.0930326110000002, 1.106479421, 1.124237239, 1.077479428, 1.1198783790000002, 1.1029662359999999, 1.122101578, 1.1069656650000002, 1.106610443, 1.098605933, 1.113996818, 1.0877971570000002, 1.0962105159999997, 1.112016555, 1.100448396, 1.1044355319999999, 1.105649839, 1.067389018, 1.111802628, 1.102355456, 1.111449321, 1.1156445480000001, 1.1068407009999999, 1.091798716, 1.085253439, 1.100175519, 1.11063585, 1.0993968859999999, 1.0991280149999998, 1.075682594, 1.1182211780000002, 1.102682459, 1.111848688, ]
8417	9	[1.369468318, 1.423366771, 1.426375434, 1.4725471179999998, 1.3587035210000002, 1.385618053, 1.415693176, 1.4404066420000001, 1.471661934, 1.398260623, 1.448487801, 1.472604169, 1.4473052539999998, 1.437687726, 1.4027664389999999, 1.440014089, 1.391534048, 1.418558617, 1.425151796, 1.461234757, 1.393663293, 1.461147175, 1.357232033, 1.4218768300000002, 1.468949342, 1.456449649, 1.4138844990000001, 1.437103048, 1.4557790579999998, 1.4291246990000002, 1.427237421, 1.444078237, 1.3633389190000003, 1.429597048, 1.4317042340000001, 1.3777268660000002, 1.4427345050000002, 1.472912899, 1.419246023, 1.4271633719999999, ]
8933	7	[1.2481082620000001, 1.261377553, 1.260268987, 1.259478794, 1.2268635179999998, 1.2410838, 1.266784731, 1.257271847, 1.2335690469999998, 1.2653670160000001, 1.236030665, 1.265337872, 1.2526290420000001, 1.261710083, 1.2498502530000002, 1.261741871, 1.297505034, 1.261092245, 1.26045404, 1.2503022229999998, 1.230582209, 1.272298872, 1.247570892, 1.262092672, 1.2666788119999999, 1.270934108, 1.275381164, 1.293811409, 1.2446134720000002, 1.228730026, 1.267205634, 1.292943617, 1.259055448, 1.2921953419999999, 1.2643383519999998, 1.246339666, 1.235359044, 1.216663903, 1.203343065, 1.260822232, ]
13570	9	[1.290513689, 1.285054271, 1.271094608, 1.251567021, 1.2659785979999998, 1.274063032, 1.2741771, 1.310443344, 1.275234799, 1.2848568390000001, 1.28263078, 1.276060901, 1.283448158, 1.2972699779999999, 1.2813613150000003, 1.2727116470000002, 1.262284179, 1.2757857910000001, 1.2575584169999998, 1.305888951, 1.30101439, 1.282007438, 1.286665302, 1.272764638, 1.2837199579999998, 1.264481189, 1.2811469979999999, 1.290090805, 1.2883402880000001, 1.267567417, 1.245828492, 1.270278394, 1.237543071, 1.285624539, 1.271254244, 1.278966737, 1.315498572, 1.2952568060000003, 1.260414865, 1.290386352, ]
13845	7	[1.01958058, 0.9952904730000001, 1.010646108, 1.011604592, 1.021389897, 1.006844407, 1.010262209, 1.006481889, 1.006079964, 1.012085461, 1.016845827, 1.017062323, 1.0187693709999999, 1.005519374, 1.00267534, 1.015486954, 1.009114321, 1.018007857, 0.998042156, 1.000385053, 1.0124731409999999, 1.010473893, 1.000636077, 1.002618873, 1.0196389410000002, 1.018468986, 1.0182721360000002, 1.015050225, 1.011370657, 1.008964416, 1.0142788310000002, 1.0211215310000001, 1.027226006, 1.030701974, 1.002262471, 1.013803241, 1.015092368, 1.016668797, 1.022820564, 1.05083171, ]
13930	6	[1.05601368, 1.092841715, 1.0475453689999998, 1.047557374, 1.061447775, 1.065020052, 1.0535408149999999, 1.0642758319999999, 1.067311542, 1.060079221, 1.034099267, 1.033197387, 1.064630298, 1.059445597, 1.057598201, 1.070925051, 1.055930139, 1.06203096, 1.068737944, 1.08634425, 1.047119462, 1.0592632720000001, 1.061907185, 1.091703796, 1.046336359, 1.0664380750000002, 1.059026531, 1.063744023, 1.0621994460000002, 1.071686521, 1.064726198, 1.070021771, 1.070358239, 1.0528976140000001, 1.050374393, 1.070200408, 1.077341385, 1.05366876, 1.048656603, 1.039354956, ]
1176	10	[1.307347235, 1.2885614909999998, 1.3116995550000001, 1.3401654539999999, 1.30290352, 1.3073575780000002, 1.302719992, 1.3181278140000001, 1.2976482340000002, 1.3061541190000001, 1.265036842, 1.308802943, 1.301892188, 1.252188255, 1.3048893060000002, 1.293882318, 1.271281056, 1.292461388, 1.297091067, 1.299970448, 1.30467586, 1.283566792, 1.27163111, 1.2883818580000002, 1.289493256, 1.291702936, 1.3122998350000001, 1.325936728, 1.3083151290000001, 1.332542471, 1.256570224, 1.366950413, 1.3199967680000002, 1.3139883190000001, 1.347960285, 1.3017933449999999, 1.311294572, 1.2728665119999998, 1.311604194, 1.270577252, ]
9151	4	[1.1621114559999999, 1.152899552, 1.1622729269999998, 1.155909732, 1.158456175, 1.1294335919999998, 1.134992723, 1.146304504, 1.168366573, 1.169957698, 1.171725359, 1.177410385, 1.165116823, 1.162953474, 1.166266077, 1.1816693169999999, 1.157494403, 1.189321796, 1.168745233, 1.163313121, 1.131173083, 1.169889264, 1.166775949, 1.1615812440000002, 1.138189273, 1.133091611, 1.186522895, 1.136952107, 1.1540756099999998, 1.161677459, 1.13353377, 1.1774756700000002, 1.173052797, 1.165862932, 1.152437296, 1.162974777, 1.154345957, 1.1387213200000001, 1.167536877, 1.1805053540000001, ]
13853	6	[0.9775966049999998, 0.9981734170000001, 0.993833317, 1.008904877, 1.004051182, 1.005420303, 0.9961513340000001, 1.0099513420000001, 1.003534779, 0.986760758, 0.996279688, 0.9840079700000001, 0.998977016, 0.9938295610000001, 0.991970477, 0.983941309, 1.005587138, 0.9975391880000001, 0.988868745, 1.0027321150000001, 0.9967315919999999, 0.9948492820000001, 0.9962178309999999, 0.99265736, 1.006717627, 1.000690855, 1.009175615, 1.007357918, 1.0157180510000001, 0.9991768679999999, 1.0087837400000002, 0.9895960439999999, 0.994731759, 0.984254341, 0.9844347439999999, 0.982418947, 0.9911022540000001, 1.010756134, 0.9998812180000001, 1.0052595159999997, ]
9890	8	[1.115726995, 1.147970903, 1.136613208, 1.117040425, 1.131778444, 1.1395423670000002, 1.1448162279999998, 1.144076806, 1.133325787, 1.1224657800000002, 1.163726681, 1.116884955, 1.134044053, 1.124682897, 1.1110238689999998, 1.100375062, 1.125050608, 1.139550245, 1.1174448000000001, 1.121205211, 1.1429948129999998, 1.1191302939999999, 1.141821893, 1.1079777020000001, 1.1244832200000001, 1.125841264, 1.140127929, 1.092803213, 1.107846721, 1.107747174, 1.150030763, 1.127121356, 1.132007962, 1.1098871879999999, 1.096198443, 1.150374036, 1.132713168, 1.1349503570000001, 1.11762339, 1.1413941449999998, ]
8643	8	[1.4892253, 1.499502016, 1.514367462, 1.543962499, 1.5378774060000002, 1.529901143, 1.472192371, 1.548147899, 1.5293808979999999, 1.5361445850000002, 1.5330808089999999, 1.528481932, 1.5175461179999998, 1.4772088150000002, 1.532969505, 1.5150631030000001, 1.5548179370000001, 1.51609989, 1.482323895, 1.543925836, 1.521094155, 1.5271142620000002, 1.5359989889999999, 1.5527337749999999, 1.504899294, 1.512506337, 1.514987425, 1.5049623, 1.5030442800000001, 1.491681222, 1.542381518, 1.500691525, 1.4676423120000002, 1.5248802270000001, 1.509172956, 1.523146388, 1.4951435690000001, 1.5097578560000002, 1.528460767, 1.5136077820000002, ]
2395	7	[1.366870753, 1.382295518, 1.378077722, 1.3661898380000002, 1.405273572, 1.357742225, 1.3631465290000002, 1.399562408, 1.367398267, 1.3953936839999999, 1.374152724, 1.377844678, 1.3815863300000002, 1.407673601, 1.3642178950000001, 1.3634286999999998, 1.357387449, 1.36416535, 1.344737796, 1.373995871, 1.3636880310000001, 1.3734495820000001, 1.367909122, 1.3424657290000002, 1.339461623, 1.35066616, 1.383615927, 1.3356690000000002, 1.3691974690000002, 1.3514311780000001, 1.381881324, 1.3344189330000003, 1.371431164, 1.426852453, 1.327703316, 1.392764029, 1.377027129, 1.3425296150000001, 1.37218589, 1.433353227, ]
13865	7	[1.036678262, 1.0202669800000002, 1.024209808, 1.059230441, 1.034776473, 1.03333893, 1.0509038409999998, 1.032165304, 1.036405182, 1.050134766, 1.057115116, 1.028843126, 1.025840095, 1.053133021, 1.0376283210000001, 1.040291733, 1.040235477, 1.0521887810000001, 1.032230288, 1.046025074, 1.033344079, 1.043655346, 1.026452396, 1.024150419, 1.044949725, 1.0204564219999999, 1.058934551, 1.045077019, 1.059543057, 1.0355744740000001, 1.063712542, 1.0336021579999999, 1.0457160970000001, 1.053429995, 1.039167357, 1.0302318929999998, 1.050101277, 1.025380982, 1.056477352, 1.035942906, ]
